fecha,temperatura_media_C,humedad_relativa_%,velocidad_viento_m_s,velocidad_viento_km_h,precipitacion_mm_mes
2013-11-01,23.97,46.49,2.78,10.0,40.01
2013-12-01,25.29,63.1,2.13,7.66,158.4
2014-01-01,23.6,67.54,2.2,7.92,197.98
2014-02-01,21.83,79.18,2.16,7.76,147.27
2014-03-01,20.34,70.9,2.14,7.69,102.88
2014-04-01,19.07,73.31,2.1,7.57,39.04
2014-05-01,16.74,69.89,1.96,7.05,43.38
2014-06-01,13.76,63.64,2.16,7.78,10.65
2014-07-01,13.96,51.27,2.08,7.5,1.63
2014-08-01,18.24,39.36,2.3,8.28,26.13
2014-09-01,21.76,38.96,2.69,9.67,7.51
2014-10-01,25.02,50.7,2.59,9.33,47.85
2014-11-01,23.57,55.03,2.67,9.63,53.12
2014-12-01,24.05,59.01,2.64,9.5,127.36
2015-01-01,23.64,70.77,1.96,7.06,157.1
2015-02-01,22.19,78.1,1.94,6.99,192.93
2015-03-01,20.85,83.43,1.94,6.99,160.95
2015-04-01,19.44,80.46,1.93,6.95,79.72
2015-05-01,16.36,74.23,1.75,6.29,18.25
2015-06-01,15.78,62.28,1.81,6.53,2.92
2015-07-01,14.07,54.3,2.02,7.27,6.37
2015-08-01,18.62,47.28,2.49,8.96,17.62
2015-09-01,20.47,39.61,2.7,9.7,5.19
2015-10-01,21.77,43.07,2.92,10.52,7.07
2015-11-01,23.2,55.01,3.0,10.79,57.81
2015-12-01,25.83,55.23,2.67,9.63,69.03
2016-01-01,24.23,70.43,2.25,8.09,247.38
2016-02-01,23.83,79.56,1.93,6.95,229.27
2016-03-01,19.87,79.93,2.16,7.79,115.92
2016-04-01,19.55,68.57,2.05,7.38,55.01
2016-05-01,13.74,72.52,2.32,8.35,18.91
2016-06-01,11.08,67.9,2.33,8.4,14.6
2016-07-01,13.99,52.77,2.12,7.63,3.85
2016-08-01,17.51,41.13,2.17,7.81,6.44
2016-09-01,18.74,41.36,2.47,8.88,8.27
2016-10-01,22.37,46.01,2.91,10.47,35.77
