pais_id,nonpais_id,provincia_id,nom_provincia,nom_localidad,nombre_vulgar,unidad_superficie,superficie
32,Argentina,14,CORDOBA,MONTE CRISTO,ZAPALLO/ZAPALLITO REDONDO DE TRONCO HIBRIDO,,Hectareas,10.5
32,Argentina,18,CORRIENTES,EL SOMBRERO,ARROZ ,Hectareas,8.2
32,Argentina,18,CORRIENTES,ITATI,ARROZ ,Hectareas,368
32,Argentina,18,CORRIENTES,MERCEDES,ARROZ ,Hectareas,2141.61
32,Argentina,18,CORRIENTES,TRES BOCAS (BUENA ESPERANZA-DPTO. GOYA),ARROZ ,Hectareas,17.59
32,Argentina,18,CORRIENTES,MONTE CASEROS,RAIGRAS ANUAL ,Hectareas,392
32,Argentina,22,CHACO,CHARATA,ALFALFA ,Hectareas,801
32,Argentina,22,CHACO,HERMOSO CAMPO,ALFALFA ,Hectareas,109
32,Argentina,22,CHACO,LAS BREÑAS,ALFALFA ,Hectareas,190
32,Argentina,22,CHACO,MESON DE FIERRO,ALFALFA ,Hectareas,344.5
32,Argentina,22,CHACO,PAMPA LANDRIEL,ALFALFA ,Hectareas,115
32,Argentina,22,CHACO,PINEDO CENTRAL,ALFALFA ,Hectareas,463
32,Argentina,22,CHACO,QUITILIPI,ALFALFA ,Hectareas,68
32,Argentina,22,CHACO,SANTA SYLVINA,ALFALFA ,Hectareas,13
32,Argentina,22,CHACO,VILLA ANGELA,ALFALFA ,Hectareas,72
32,Argentina,22,CHACO,CAMPO LARGO,ALGODONERO ,Hectareas,290
32,Argentina,22,CHACO,CORONEL DU GRATY,ALGODONERO ,Hectareas,90
32,Argentina,22,CHACO,GENERAL JOSE DE SAN MARTIN,ALGODONERO ,Hectareas,42
32,Argentina,22,CHACO,GENERAL PINEDO,ALGODONERO ,Hectareas,77
32,Argentina,22,CHACO,JUAN JOSE CASTELLI,ALGODONERO ,Hectareas,60
32,Argentina,22,CHACO,LAS BREÑAS,ALGODONERO ,Hectareas,250
32,Argentina,22,CHACO,QUITILIPI,ALGODONERO ,Hectareas,210
32,Argentina,22,CHACO,SANTA SYLVINA,ALGODONERO ,Hectareas,67
32,Argentina,22,CHACO,TRES ISLETAS,ALGODONERO ,Hectareas,132
32,Argentina,22,CHACO,VILLA ANGELA,ALGODONERO ,Hectareas,422
32,Argentina,22,CHACO,AVIA TERAI,SOJA ,Hectareas,4091
32,Argentina,22,CHACO,CAMPO LARGO,SOJA ,Hectareas,1757
32,Argentina,22,CHACO,CHARATA,SOJA ,Hectareas,2295
32,Argentina,22,CHACO,CONCEPCION DEL BERMEJO,SOJA ,Hectareas,857
32,Argentina,22,CHACO,CORONEL DU GRATY,SOJA ,Hectareas,102
32,Argentina,22,CHACO,CORZUELA,SOJA ,Hectareas,95
32,Argentina,22,CHACO,GANCEDO,SOJA ,Hectareas,6372.5
32,Argentina,22,CHACO,GENERAL PINEDO,SOJA ,Hectareas,332
32,Argentina,22,CHACO,HERMOSO CAMPO,SOJA ,Hectareas,83
32,Argentina,22,CHACO,LAS BREÑAS,SOJA ,Hectareas,1064
32,Argentina,22,CHACO,LOS FRENTONES,SOJA ,Hectareas,1029.4
32,Argentina,22,CHACO,PAMPA CABRERA,SOJA ,Hectareas,100
32,Argentina,22,CHACO,PAMPA DEL INFIERNO,SOJA ,Hectareas,1897
32,Argentina,22,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,SOJA ,Hectareas,155
32,Argentina,22,CHACO,RIO MUERTO,SOJA ,Hectareas,195
32,Argentina,22,CHACO,ROQUE SAENZ PEÑA,SOJA ,Hectareas,592
32,Argentina,22,CHACO,SAENZ PEÑA,SOJA ,Hectareas,120
32,Argentina,22,CHACO,TRES ESTACAS,SOJA ,Hectareas,1485
32,Argentina,22,CHACO,TRES ISLETAS,SOJA ,Hectareas,348
32,Argentina,22,CHACO,VILLA ANGELA,SOJA ,Hectareas,522
32,Argentina,22,CHACO,LA MATANZA,SORGO FORRAJERO HIBRIDOS,Hectareas,60
32,Argentina,22,CHACO,LAS BREÑAS,SORGO FORRAJERO HIBRIDOS,Hectareas,35
32,Argentina,22,CHACO,BASAIL,TRIGO PAN VARIEDADES,Hectareas,70
32,Argentina,26,CHUBUT,EL MAITEN,FRUTILLA ,Hectareas,16.9
32,Argentina,30,ENTRE RIOS,CRESPO,ALFALFA ,Hectareas,40
32,Argentina,30,ENTRE RIOS,VIALE,ALFALFA ,Hectareas,30
32,Argentina,30,ENTRE RIOS,VILLAGUAY,ALFALFA ,Hectareas,146
32,Argentina,30,ENTRE RIOS,BASAVILBASO,ARROZ ,Hectareas,30
32,Argentina,30,ENTRE RIOS,CHAJARI,ARROZ ,Hectareas,139.38
32,Argentina,30,ENTRE RIOS,COLONIA SAN MIGUEL,ARROZ ,Hectareas,43
32,Argentina,30,ENTRE RIOS,COLONIA SANDOVAL,ARROZ ,Hectareas,10
32,Argentina,30,ENTRE RIOS,COLONIA SANTA ROSA,ARROZ ,Hectareas,70
32,Argentina,30,ENTRE RIOS,LOS CONQUISTADORES,ARROZ ,Hectareas,40
32,Argentina,30,ENTRE RIOS,LUCAS SUD,ARROZ ,Hectareas,30
32,Argentina,30,ENTRE RIOS,SAN SALVADOR,ARROZ ,Hectareas,120.5
32,Argentina,30,ENTRE RIOS,WALTER MOSS,ARROZ ,Hectareas,55
32,Argentina,30,ENTRE RIOS,CRESPO,AVENA ,Hectareas,20
32,Argentina,30,ENTRE RIOS,GENERAL GALARZA,AVENA ,Hectareas,22
32,Argentina,30,ENTRE RIOS,TEZANOS PINTO,AVENA ,Hectareas,50
32,Argentina,30,ENTRE RIOS,VILLA ELISA,AVENA ,Hectareas,120
32,Argentina,30,ENTRE RIOS,GENERAL GALARZA,AVENA BLANCA VARIEDAD,Hectareas,27
32,Argentina,30,ENTRE RIOS,GALARZA,CEBADILLA CRIOLLA ,Hectareas,70
32,Argentina,30,ENTRE RIOS,MARIA GRANDE,CEBADILLA CRIOLLA ,Hectareas,23
32,Argentina,30,ENTRE RIOS,ARANGUREN,COLZA-CANOLA,Hectareas,60
32,Argentina,30,ENTRE RIOS,GUALEGUAYCHU,FESTUCA ALTA ,Hectareas,30
32,Argentina,30,ENTRE RIOS,ROCAMORA,FESTUCA ALTA ,Hectareas,150
32,Argentina,30,ENTRE RIOS,SAN SALVADOR,FESTUCA ALTA ,Hectareas,74
32,Argentina,30,ENTRE RIOS,URDINARRAIN,FESTUCA ALTA ,Hectareas,30
32,Argentina,30,ENTRE RIOS,OMBU,LINO ,Hectareas,100
32,Argentina,30,ENTRE RIOS,CONCEPCION DEL URUGUAY,LOTUS CORNICULATUS ,Hectareas,50
32,Argentina,30,ENTRE RIOS,GUALEGUAY,LOTUS CORNICULATUS ,Hectareas,61
32,Argentina,30,ENTRE RIOS,GUALEGUAYCHU,LOTUS CORNICULATUS ,Hectareas,20
32,Argentina,30,ENTRE RIOS,MACIA,LOTUS CORNICULATUS ,Hectareas,71
32,Argentina,30,ENTRE RIOS,MARIA GRANDE,LOTUS CORNICULATUS ,Hectareas,30
32,Argentina,30,ENTRE RIOS,MARIA GRANDE,LOTUS TENUIS ,Hectareas,30
32,Argentina,30,ENTRE RIOS,ESCRI?A,MAIZ HIBRIDOS SIMPLES,Hectareas,61
32,Argentina,30,ENTRE RIOS,GALARZA,MAIZ HIBRIDOS SIMPLES,Hectareas,251
32,Argentina,30,ENTRE RIOS,GUALEGUAY,MAIZ HIBRIDOS SIMPLES,Hectareas,84.5
32,Argentina,30,ENTRE RIOS,NOGOYA,MAIZ HIBRIDOS SIMPLES,Hectareas,43
32,Argentina,30,ENTRE RIOS,TRES BOCAS,MAIZ HIBRIDOS SIMPLES,Hectareas,496.8
32,Argentina,30,ENTRE RIOS,URDINARRAIN,MAIZ HIBRIDOS SIMPLES,Hectareas,101
32,Argentina,30,ENTRE RIOS,VICTORIA,MAIZ HIBRIDOS SIMPLES,Hectareas,721.1
32,Argentina,30,ENTRE RIOS,VILLAGUAY,MAIZ HIBRIDOS SIMPLES,Hectareas,183.1
32,Argentina,30,ENTRE RIOS,ALDEA SAN ANTONIO,RAIGRAS ANUAL ,Hectareas,285
32,Argentina,30,ENTRE RIOS,COLONIA CLARA,RAIGRAS ANUAL ,Hectareas,20
32,Argentina,30,ENTRE RIOS,COLONIA ELIA,RAIGRAS ANUAL ,Hectareas,23
32,Argentina,30,ENTRE RIOS,COLONIA NUEVA ALEMANIA,RAIGRAS ANUAL ,Hectareas,150
32,Argentina,30,ENTRE RIOS,CONCEPCION DEL URUGUAY,RAIGRAS ANUAL ,Hectareas,48
32,Argentina,30,ENTRE RIOS,GALARZA,RAIGRAS ANUAL ,Hectareas,385
32,Argentina,30,ENTRE RIOS,GENERAL CAMPOS,RAIGRAS ANUAL ,Hectareas,347
32,Argentina,30,ENTRE RIOS,GILBERT,RAIGRAS ANUAL ,Hectareas,501
32,Argentina,30,ENTRE RIOS,GUALEGUAY,RAIGRAS ANUAL ,Hectareas,498
32,Argentina,30,ENTRE RIOS,GUALEGUAYCHU,RAIGRAS ANUAL ,Hectareas,405
32,Argentina,30,ENTRE RIOS,HERRERA,RAIGRAS ANUAL ,Hectareas,36
32,Argentina,30,ENTRE RIOS,INGENIERO MIGUEL SAJAROFF,RAIGRAS ANUAL ,Hectareas,227
32,Argentina,30,ENTRE RIOS,LAS MOSCAS,RAIGRAS ANUAL ,Hectareas,95
32,Argentina,30,ENTRE RIOS,MACIA,RAIGRAS ANUAL ,Hectareas,107
32,Argentina,30,ENTRE RIOS,MOJONES SUD,RAIGRAS ANUAL ,Hectareas,195
32,Argentina,30,ENTRE RIOS,NOGOYA,RAIGRAS ANUAL ,Hectareas,68.4
32,Argentina,30,ENTRE RIOS,PEHUAJO NORTE,RAIGRAS ANUAL ,Hectareas,297
32,Argentina,30,ENTRE RIOS,PERDICES,RAIGRAS ANUAL ,Hectareas,140
32,Argentina,30,ENTRE RIOS,ROCAMORA,RAIGRAS ANUAL ,Hectareas,67
32,Argentina,30,ENTRE RIOS,SAN SALVADOR,RAIGRAS ANUAL ,Hectareas,187
32,Argentina,30,ENTRE RIOS,SANTA ANITA,RAIGRAS ANUAL ,Hectareas,274
32,Argentina,30,ENTRE RIOS,URDINARRAIN,RAIGRAS ANUAL ,Hectareas,863
32,Argentina,30,ENTRE RIOS,URQUIZA,RAIGRAS ANUAL ,Hectareas,112
32,Argentina,30,ENTRE RIOS,VIALE,RAIGRAS ANUAL ,Hectareas,65
32,Argentina,30,ENTRE RIOS,VILLA CLARA,RAIGRAS ANUAL ,Hectareas,268
32,Argentina,30,ENTRE RIOS,VILLA ELISA,RAIGRAS ANUAL ,Hectareas,151
32,Argentina,30,ENTRE RIOS,VILLA MANTERO,RAIGRAS ANUAL ,Hectareas,63.5
32,Argentina,30,ENTRE RIOS,VILLAGUAY,RAIGRAS ANUAL ,Hectareas,298
32,Argentina,30,ENTRE RIOS,ALCARAZ,SOJA ,Hectareas,202
32,Argentina,30,ENTRE RIOS,ALCARAZ 1RO.,SOJA ,Hectareas,31
32,Argentina,30,ENTRE RIOS,ALDEA ASUNCION,SOJA ,Hectareas,60
32,Argentina,30,ENTRE RIOS,ALDEA MARIA LUISA,SOJA ,Hectareas,960.67
32,Argentina,30,ENTRE RIOS,ALDEA SALTO,SOJA ,Hectareas,350
32,Argentina,30,ENTRE RIOS,ALDEA SAN ANTONIO,SOJA ,Hectareas,83
32,Argentina,30,ENTRE RIOS,ALDEA SAN GREGORIO,SOJA ,Hectareas,260
32,Argentina,30,ENTRE RIOS,ALDEA VALLE MARIA,SOJA ,Hectareas,482
32,Argentina,30,ENTRE RIOS,ALTAMIRANO NORTE,SOJA ,Hectareas,740
32,Argentina,30,ENTRE RIOS,ANTELO,SOJA ,Hectareas,151
32,Argentina,30,ENTRE RIOS,ARANGUREN,SOJA ,Hectareas,228
32,Argentina,30,ENTRE RIOS,BASAVILBASO,SOJA ,Hectareas,413
32,Argentina,30,ENTRE RIOS,BOVRIL,SOJA ,Hectareas,182
32,Argentina,30,ENTRE RIOS,CERRITO,SOJA ,Hectareas,130
32,Argentina,30,ENTRE RIOS,COLONIA ENSAYO,SOJA ,Hectareas,60
32,Argentina,30,ENTRE RIOS,COLONIA LA LLAVE,SOJA ,Hectareas,13
32,Argentina,30,ENTRE RIOS,COLONIA MEROU,SOJA ,Hectareas,55
32,Argentina,30,ENTRE RIOS,COSTA DEL NOGOYA,SOJA ,Hectareas,527
32,Argentina,30,ENTRE RIOS,COSTA SAN ANTONIO,SOJA ,Hectareas,278
32,Argentina,30,ENTRE RIOS,CRESPO,SOJA ,Hectareas,996
32,Argentina,30,ENTRE RIOS,CRUCESITAS 7A. SECCION,SOJA ,Hectareas,396
32,Argentina,30,ENTRE RIOS,CRUCESITAS 8A. SECCION,SOJA ,Hectareas,80
32,Argentina,30,ENTRE RIOS,DIAMANTE,SOJA ,Hectareas,262
32,Argentina,30,ENTRE RIOS,DON CRISTOBAL,SOJA ,Hectareas,916
32,Argentina,30,ENTRE RIOS,DURAZNO,SOJA ,Hectareas,240
32,Argentina,30,ENTRE RIOS,EL PALENQUE,SOJA ,Hectareas,105
32,Argentina,30,ENTRE RIOS,EL SOLAR,SOJA ,Hectareas,350
32,Argentina,30,ENTRE RIOS,ENRIQUE CARBO,SOJA ,Hectareas,27
32,Argentina,30,ENTRE RIOS,ESCRI?A,SOJA ,Hectareas,30
32,Argentina,30,ENTRE RIOS,ESPINILLO,SOJA ,Hectareas,75
32,Argentina,30,ENTRE RIOS,ESTACAS,SOJA ,Hectareas,70
32,Argentina,30,ENTRE RIOS,ESTACION YERUA,SOJA ,Hectareas,202
32,Argentina,30,ENTRE RIOS,FEDERAL,SOJA ,Hectareas,161
32,Argentina,30,ENTRE RIOS,GALARZA,SOJA ,Hectareas,544
32,Argentina,30,ENTRE RIOS,GENERAL ALMADA,SOJA ,Hectareas,90
32,Argentina,30,ENTRE RIOS,GENERAL GALARZA,SOJA ,Hectareas,990
32,Argentina,30,ENTRE RIOS,GENERAL RACEDO,SOJA ,Hectareas,735
32,Argentina,30,ENTRE RIOS,GENERAL RAMIREZ,SOJA ,Hectareas,685
32,Argentina,30,ENTRE RIOS,GILBERT,SOJA ,Hectareas,301.5
32,Argentina,30,ENTRE RIOS,GOBERNADOR ECHAGUE,SOJA ,Hectareas,50
32,Argentina,30,ENTRE RIOS,GOBERNADOR MANSILLA,SOJA ,Hectareas,1044.3
32,Argentina,30,ENTRE RIOS,GUALEGUAY,SOJA ,Hectareas,3894
32,Argentina,30,ENTRE RIOS,GUALEGUAYCHU,SOJA ,Hectareas,3616.06
32,Argentina,30,ENTRE RIOS,HAMBIS,SOJA ,Hectareas,98
32,Argentina,30,ENTRE RIOS,HASENKAMP,SOJA ,Hectareas,900.5
32,Argentina,30,ENTRE RIOS,HERNANDEZ,SOJA ,Hectareas,220
32,Argentina,30,ENTRE RIOS,HERRERA,SOJA ,Hectareas,990
32,Argentina,30,ENTRE RIOS,HINOJAL,SOJA ,Hectareas,288
32,Argentina,30,ENTRE RIOS,IRAZUSTA,SOJA ,Hectareas,392
32,Argentina,30,ENTRE RIOS,JUBILEO,SOJA ,Hectareas,100
32,Argentina,30,ENTRE RIOS,LA CLARITA,SOJA ,Hectareas,15
32,Argentina,30,ENTRE RIOS,LA PAZ,SOJA ,Hectareas,1573.5
32,Argentina,30,ENTRE RIOS,LAGUNA DEL PESCADO,SOJA ,Hectareas,150
32,Argentina,30,ENTRE RIOS,LARROQUE,SOJA ,Hectareas,188
32,Argentina,30,ENTRE RIOS,LAS TOSCAS,SOJA ,Hectareas,484
32,Argentina,30,ENTRE RIOS,LAS TUNAS,SOJA ,Hectareas,303
32,Argentina,30,ENTRE RIOS,LAZO,SOJA ,Hectareas,678
32,Argentina,30,ENTRE RIOS,LIBAROS,SOJA ,Hectareas,232
32,Argentina,30,ENTRE RIOS,LIBERTADOR SAN MARTIN,SOJA ,Hectareas,120
32,Argentina,30,ENTRE RIOS,LOS CONQUISTADORES,SOJA ,Hectareas,1039
32,Argentina,30,ENTRE RIOS,LUCAS GONZALEZ,SOJA ,Hectareas,93
32,Argentina,30,ENTRE RIOS,LUCAS NORTE,SOJA ,Hectareas,335
32,Argentina,30,ENTRE RIOS,MACIA,SOJA ,Hectareas,50
32,Argentina,30,ENTRE RIOS,MANSILLA,SOJA ,Hectareas,75
32,Argentina,30,ENTRE RIOS,MARIA LUISA,SOJA ,Hectareas,157.16
32,Argentina,30,ENTRE RIOS,MARIA GRANDE,SOJA ,Hectareas,654
32,Argentina,30,ENTRE RIOS,MOJONES NORTE,SOJA ,Hectareas,95
32,Argentina,30,ENTRE RIOS,MOJONES SUD,SOJA ,Hectareas,90
32,Argentina,30,ENTRE RIOS,MOLINO DOLL,SOJA ,Hectareas,17
32,Argentina,30,ENTRE RIOS,MONTOYA-VICTORIA,SOJA ,Hectareas,190
32,Argentina,30,ENTRE RIOS,NOGOYA,SOJA ,Hectareas,52
32,Argentina,30,ENTRE RIOS,OMBU,SOJA ,Hectareas,575
32,Argentina,30,ENTRE RIOS,PAJONAL,SOJA ,Hectareas,694
32,Argentina,30,ENTRE RIOS,PARANA,SOJA ,Hectareas,138
32,Argentina,30,ENTRE RIOS,PEHUAJO NORTE,SOJA ,Hectareas,121
32,Argentina,30,ENTRE RIOS,PIEDRAS BLANCAS,SOJA ,Hectareas,1022.7
32,Argentina,30,ENTRE RIOS,PUEBLO CAZES,SOJA ,Hectareas,50
32,Argentina,30,ENTRE RIOS,RAICES OESTE,SOJA ,Hectareas,50
32,Argentina,30,ENTRE RIOS,RINCON DE NOGOYA,SOJA ,Hectareas,105
32,Argentina,30,ENTRE RIOS,RINCON DEL CINTO,SOJA ,Hectareas,55
32,Argentina,30,ENTRE RIOS,RINCON DEL DOLL,SOJA ,Hectareas,376
32,Argentina,30,ENTRE RIOS,ROSARIO DEL TALA,SOJA ,Hectareas,409
32,Argentina,30,ENTRE RIOS,SAN GUSTAVO,SOJA ,Hectareas,86
32,Argentina,30,ENTRE RIOS,SAN MARCIAL,SOJA ,Hectareas,110
32,Argentina,30,ENTRE RIOS,SANTA ANITA,SOJA ,Hectareas,521
32,Argentina,30,ENTRE RIOS,SAUCE,SOJA ,Hectareas,266
32,Argentina,30,ENTRE RIOS,SAUCE DE LUNA,SOJA ,Hectareas,69
32,Argentina,30,ENTRE RIOS,SAUCE PINTO,SOJA ,Hectareas,100
32,Argentina,30,ENTRE RIOS,SEGUI,SOJA ,Hectareas,308
32,Argentina,30,ENTRE RIOS,SOSA,SOJA ,Hectareas,75
32,Argentina,30,ENTRE RIOS,TABOSSI,SOJA ,Hectareas,659
32,Argentina,30,ENTRE RIOS,TALITA,SOJA ,Hectareas,31
32,Argentina,30,ENTRE RIOS,TALITAS (APEADERO FCGU),SOJA ,Hectareas,222
32,Argentina,30,ENTRE RIOS,TEZANOS PINTO,SOJA ,Hectareas,100
32,Argentina,30,ENTRE RIOS,TRES BOCAS,SOJA ,Hectareas,250
32,Argentina,30,ENTRE RIOS,URDINARRAIN,SOJA ,Hectareas,2331.66
32,Argentina,30,ENTRE RIOS,VALLE MARIA,SOJA ,Hectareas,150
32,Argentina,30,ENTRE RIOS,VIALE,SOJA ,Hectareas,199
32,Argentina,30,ENTRE RIOS,VICTORIA,SOJA ,Hectareas,1273
32,Argentina,30,ENTRE RIOS,VILLA CLARA,SOJA ,Hectareas,110
32,Argentina,30,ENTRE RIOS,VILLA LIBERTADOR GENERAL SAN MARTIN,SOJA ,Hectareas,275
32,Argentina,30,ENTRE RIOS,VILLA MANTERO,SOJA ,Hectareas,113
32,Argentina,30,ENTRE RIOS,VILLA SAN MARCIAL,SOJA ,Hectareas,496
32,Argentina,30,ENTRE RIOS,VILLAGUAY,SOJA ,Hectareas,356
32,Argentina,30,ENTRE RIOS,VILLAGUAY,SORGO FORRAJERO HIBRIDOS,Hectareas,24.5
32,Argentina,30,ENTRE RIOS,GALARZA,TREBOL BLANCO ,Hectareas,20
32,Argentina,30,ENTRE RIOS,MARIA GRANDE,TREBOL BLANCO ,Hectareas,30
32,Argentina,30,ENTRE RIOS,ROCAMORA,TREBOL BLANCO ,Hectareas,55
32,Argentina,30,ENTRE RIOS,SAN SALVADOR,TREBOL BLANCO ,Hectareas,10
32,Argentina,30,ENTRE RIOS,VILLA ELISA,TREBOL BLANCO ,Hectareas,52
32,Argentina,30,ENTRE RIOS,VILLAGUAY,TREBOL BLANCO ,Hectareas,80
32,Argentina,30,ENTRE RIOS,ALDEA SALTO,TRIGO PAN LINEA,Hectareas,50
32,Argentina,30,ENTRE RIOS,BETBEDER,TRIGO PAN LINEA,Hectareas,80
32,Argentina,30,ENTRE RIOS,ALDEA MARIA LUISA,TRIGO PAN VARIEDADES,Hectareas,348
32,Argentina,30,ENTRE RIOS,ALDEA SALTO,TRIGO PAN VARIEDADES,Hectareas,132
32,Argentina,30,ENTRE RIOS,ALDEA SAN ANTONIO,TRIGO PAN VARIEDADES,Hectareas,90
32,Argentina,30,ENTRE RIOS,ARANGUREN,TRIGO PAN VARIEDADES,Hectareas,80
32,Argentina,30,ENTRE RIOS,BASAVILBASO,TRIGO PAN VARIEDADES,Hectareas,40
32,Argentina,30,ENTRE RIOS,BETBEDER,TRIGO PAN VARIEDADES,Hectareas,80
32,Argentina,30,ENTRE RIOS,BOVRIL,TRIGO PAN VARIEDADES,Hectareas,106
32,Argentina,30,ENTRE RIOS,CHILCAS SUD,TRIGO PAN VARIEDADES,Hectareas,64
32,Argentina,30,ENTRE RIOS,CONCEPCION DEL URUGUAY,TRIGO PAN VARIEDADES,Hectareas,34
32,Argentina,30,ENTRE RIOS,CRESPO,TRIGO PAN VARIEDADES,Hectareas,1636
32,Argentina,30,ENTRE RIOS,CUCHILLA REDONDA,TRIGO PAN VARIEDADES,Hectareas,291
32,Argentina,30,ENTRE RIOS,DIAMANTE,TRIGO PAN VARIEDADES,Hectareas,70
32,Argentina,30,ENTRE RIOS,DON CRISTOBAL,TRIGO PAN VARIEDADES,Hectareas,212
32,Argentina,30,ENTRE RIOS,DURAZNO,TRIGO PAN VARIEDADES,Hectareas,260
32,Argentina,30,ENTRE RIOS,EL SOLAR,TRIGO PAN VARIEDADES,Hectareas,150
32,Argentina,30,ENTRE RIOS,ESCRIÑA,TRIGO PAN VARIEDADES,Hectareas,125
32,Argentina,30,ENTRE RIOS,GENERAL GALARZA,TRIGO PAN VARIEDADES,Hectareas,385
32,Argentina,30,ENTRE RIOS,GENERAL RACEDO,TRIGO PAN VARIEDADES,Hectareas,404
32,Argentina,30,ENTRE RIOS,GENERAL RAMIREZ,TRIGO PAN VARIEDADES,Hectareas,683
32,Argentina,30,ENTRE RIOS,GILBERT,TRIGO PAN VARIEDADES,Hectareas,60
32,Argentina,30,ENTRE RIOS,GOBERNADOR SOLA,TRIGO PAN VARIEDADES,Hectareas,145
32,Argentina,30,ENTRE RIOS,GUALEGUAY,TRIGO PAN VARIEDADES,Hectareas,651
32,Argentina,30,ENTRE RIOS,GUALEGUAYCHU,TRIGO PAN VARIEDADES,Hectareas,35
32,Argentina,30,ENTRE RIOS,GUARDAMONTE,TRIGO PAN VARIEDADES,Hectareas,21
32,Argentina,30,ENTRE RIOS,HASENKAMP,TRIGO PAN VARIEDADES,Hectareas,295
32,Argentina,30,ENTRE RIOS,HERNANDEZ,TRIGO PAN VARIEDADES,Hectareas,45
32,Argentina,30,ENTRE RIOS,HINOJAL,TRIGO PAN VARIEDADES,Hectareas,285
32,Argentina,30,ENTRE RIOS,IRAZUSTA,TRIGO PAN VARIEDADES,Hectareas,50
32,Argentina,30,ENTRE RIOS,LA PAZ,TRIGO PAN VARIEDADES,Hectareas,172
32,Argentina,30,ENTRE RIOS,LAZO,TRIGO PAN VARIEDADES,Hectareas,525
32,Argentina,30,ENTRE RIOS,MARIA GRANDE,TRIGO PAN VARIEDADES,Hectareas,260
32,Argentina,30,ENTRE RIOS,MONTOYA (NOGOYA-DPTO. NOGOYA),TRIGO PAN VARIEDADES,Hectareas,177
32,Argentina,30,ENTRE RIOS,OMBU,TRIGO PAN VARIEDADES,Hectareas,483
32,Argentina,30,ENTRE RIOS,ORO VERDE,TRIGO PAN VARIEDADES,Hectareas,27
32,Argentina,30,ENTRE RIOS,PAJONAL,TRIGO PAN VARIEDADES,Hectareas,423
32,Argentina,30,ENTRE RIOS,PALAVECINO,TRIGO PAN VARIEDADES,Hectareas,67
32,Argentina,30,ENTRE RIOS,PUEBLO CAZES,TRIGO PAN VARIEDADES,Hectareas,73
32,Argentina,30,ENTRE RIOS,RAICES,TRIGO PAN VARIEDADES,Hectareas,61
32,Argentina,30,ENTRE RIOS,RAICES OESTE,TRIGO PAN VARIEDADES,Hectareas,60
32,Argentina,30,ENTRE RIOS,RINCON DE NOGOYA,TRIGO PAN VARIEDADES,Hectareas,503
32,Argentina,30,ENTRE RIOS,RINCON DEL DOLL,TRIGO PAN VARIEDADES,Hectareas,55
32,Argentina,30,ENTRE RIOS,RINCON DEL GATO,TRIGO PAN VARIEDADES,Hectareas,12
32,Argentina,30,ENTRE RIOS,ROSARIO DEL TALA,TRIGO PAN VARIEDADES,Hectareas,84
32,Argentina,30,ENTRE RIOS,SAN GUSTAVO,TRIGO PAN VARIEDADES,Hectareas,35
32,Argentina,30,ENTRE RIOS,SAUCE,TRIGO PAN VARIEDADES,Hectareas,477.2
32,Argentina,30,ENTRE RIOS,SAUCE DE LUNA,TRIGO PAN VARIEDADES,Hectareas,60
32,Argentina,30,ENTRE RIOS,SAUCE PINTO,TRIGO PAN VARIEDADES,Hectareas,75
32,Argentina,30,ENTRE RIOS,SEGUI,TRIGO PAN VARIEDADES,Hectareas,30
32,Argentina,30,ENTRE RIOS,SOSA,TRIGO PAN VARIEDADES,Hectareas,25
32,Argentina,30,ENTRE RIOS,TEZANOS PINTO,TRIGO PAN VARIEDADES,Hectareas,80
32,Argentina,30,ENTRE RIOS,TRES BOCAS,TRIGO PAN VARIEDADES,Hectareas,93
32,Argentina,30,ENTRE RIOS,URDINARRAIN,TRIGO PAN VARIEDADES,Hectareas,389.6
32,Argentina,30,ENTRE RIOS,VIALE,TRIGO PAN VARIEDADES,Hectareas,117
32,Argentina,30,ENTRE RIOS,VICTORIA,TRIGO PAN VARIEDADES,Hectareas,882
32,Argentina,30,ENTRE RIOS,VILLA MANTERO,TRIGO PAN VARIEDADES,Hectareas,115
32,Argentina,34,FORMOSA,GENERAL LUCIO VICTORIO MANSILLA,ARROZ ,Hectareas,708
32,Argentina,34,FORMOSA,SAN FRANCISCO DE LAISHI,GRAMA DE RHODES ,Hectareas,134
32,Argentina,38,JUJUY,SAN PEDRO DE JUJUY,POROTO VARIEDAD,Hectareas,230
32,Argentina,38,JUJUY,SANTA BARBARA,POROTO VARIEDAD,Hectareas,235
32,Argentina,42,LA PAMPA,AGUSTONI,ALFALFA ,Hectareas,50
32,Argentina,42,LA PAMPA,ANGUIL,ALFALFA ,Hectareas,51
32,Argentina,42,LA PAMPA,CALEUFU,ALFALFA ,Hectareas,212
32,Argentina,42,LA PAMPA,CHACHARRAMENDI,ALFALFA ,Hectareas,1070
32,Argentina,42,LA PAMPA,EDUARDO CASTEX,ALFALFA ,Hectareas,843
32,Argentina,42,LA PAMPA,GENERAL PICO,ALFALFA ,Hectareas,235
32,Argentina,42,LA PAMPA,GOBERNADOR DUVAL,ALFALFA ,Hectareas,40
32,Argentina,42,LA PAMPA,LA MARUJA,ALFALFA ,Hectareas,1291
32,Argentina,42,LA PAMPA,MAURICIO MAYER,ALFALFA ,Hectareas,160
32,Argentina,42,LA PAMPA,MIGUEL RIGLOS,ALFALFA ,Hectareas,183
32,Argentina,42,LA PAMPA,PARERA,ALFALFA ,Hectareas,250
