departamento_nombre,latitude,longitude,organic_carbon,ph,clay,silt,sand,coords
General Paz,-35.553054,-58.389096,4.3,8.1,44.0,33.0,23.0,"(-58.389096, -35.553054)"
General Paz,-35.553054,-58.389096,1.1,8.7,29.0,38.0,33.0,"(-58.389096, -35.553054)"
General Paz,-35.553054,-58.389096,,8.6,21.0,44.0,35.0,"(-58.389096, -35.553054)"
General Paz,-35.583316,-58.317568,55.5,5.7,29.0,50.0,20.0,"(-58.317568, -35.583316)"
General Paz,-35.583316,-58.317568,6.7,7.5,20.0,63.0,17.0,"(-58.317568, -35.583316)"
General Paz,-35.583316,-58.317568,3.8,8.2,54.0,27.0,19.0,"(-58.317568, -35.583316)"
General Paz,-35.583316,-58.317568,2.5,8.4,52.0,28.0,21.0,"(-58.317568, -35.583316)"
General Paz,-35.583316,-58.317568,1.1,8.4,33.0,46.0,21.0,"(-58.317568, -35.583316)"
Constitución,-33.616993,-60.556157,17.2,6.1,23.0,65.0,12.0,"(-60.556157, -33.616993)"
Constitución,-33.616993,-60.556157,15.5,6.6,32.0,61.0,7.0,"(-60.556157, -33.616993)"
Constitución,-33.616993,-60.556157,6.5,7.0,43.0,52.0,5.0,"(-60.556157, -33.616993)"
Constitución,-33.616993,-60.556157,3.6,7.4,31.0,62.0,8.0,"(-60.556157, -33.616993)"
Constitución,-33.616993,-60.556157,1.6,7.7,22.0,68.0,11.0,"(-60.556157, -33.616993)"
Constitución,-33.616993,-60.556157,0.7,8.2,24.0,66.0,10.0,"(-60.556157, -33.616993)"
General Paz,-35.557811,-58.488615,29.8,6.3,28.0,50.0,22.0,"(-58.488615, -35.557811)"
General Paz,-35.557811,-58.488615,6.7,6.6,23.0,51.0,26.0,"(-58.488615, -35.557811)"
General Paz,-35.557811,-58.488615,4.0,7.0,46.0,33.0,21.0,"(-58.488615, -35.557811)"
General Paz,-35.557811,-58.488615,0.6,7.7,25.0,47.0,28.0,"(-58.488615, -35.557811)"
General Paz,-35.557811,-58.488615,,7.8,22.0,49.0,29.0,"(-58.488615, -35.557811)"
Chamical,-30.029028,-65.873333,5.9,7.18,3.0,31.0,66.0,"(-65.873333, -30.029028)"
Chamical,-30.029028,-65.873333,2.8,7.56,3.0,29.0,68.0,"(-65.873333, -30.029028)"
Chamical,-30.029028,-65.873333,2.1,8.18,3.0,27.0,70.0,"(-65.873333, -30.029028)"
Chamical,-30.029028,-65.873333,,8.32,3.0,24.0,73.0,"(-65.873333, -30.029028)"
Chamical,-30.029028,-65.873333,1.2,8.48,3.0,26.0,71.0,"(-65.873333, -30.029028)"
Chamical,-30.029028,-65.873333,0.7,8.63,3.0,25.0,72.0,"(-65.873333, -30.029028)"
Anta,-25.1058,-64.1118,7.7,,7.0,17.0,76.0,"(-64.1118, -25.1058)"
Anta,-25.1058,-64.1118,3.8,,5.0,18.0,76.0,"(-64.1118, -25.1058)"
Anta,-25.1058,-64.1118,2.7,,4.0,21.0,76.0,"(-64.1118, -25.1058)"
Anta,-25.1058,-64.1118,0.9,,4.0,10.0,86.0,"(-64.1118, -25.1058)"
Anta,-25.3363,-63.9509,19.2,,48.0,45.0,7.0,"(-63.9509, -25.3363)"
Anta,-25.3363,-63.9509,20.9,,50.0,47.0,4.0,"(-63.9509, -25.3363)"
Anta,-25.3363,-63.9509,9.4,,52.0,41.0,8.0,"(-63.9509, -25.3363)"
Anta,-25.3363,-63.9509,3.3,,56.0,40.0,4.0,"(-63.9509, -25.3363)"
Anta,-25.3363,-63.9509,2.2,,47.0,48.0,5.0,"(-63.9509, -25.3363)"
Anta,-25.5445,-63.918,19.2,,48.0,45.0,7.0,"(-63.918, -25.5445)"
Anta,-25.5445,-63.918,20.9,,50.0,47.0,4.0,"(-63.918, -25.5445)"
Anta,-25.5445,-63.918,9.4,,52.0,41.0,8.0,"(-63.918, -25.5445)"
Anta,-25.5445,-63.918,3.3,,56.0,40.0,4.0,"(-63.918, -25.5445)"
Anta,-25.5445,-63.918,2.2,,47.0,48.0,5.0,"(-63.918, -25.5445)"
Anta,-25.1698,-64.345,15.0,,35.0,54.0,11.0,"(-64.345, -25.1698)"
Anta,-25.1698,-64.345,13.3,,34.0,56.0,10.0,"(-64.345, -25.1698)"
Anta,-25.1698,-64.345,11.8,,38.0,51.0,11.0,"(-64.345, -25.1698)"
Anta,-25.1698,-64.345,7.4,,41.0,51.0,8.0,"(-64.345, -25.1698)"
Anta,-25.1698,-64.345,3.5,,31.0,58.0,12.0,"(-64.345, -25.1698)"
Anta,-25.1698,-64.345,2.6,,25.0,65.0,9.0,"(-64.345, -25.1698)"
Constitución,-33.51358,-60.984573,17.5,5.5,24.0,68.0,8.0,"(-60.984573, -33.51358)"
Constitución,-33.51358,-60.984573,15.1,6.0,30.0,63.0,7.0,"(-60.984573, -33.51358)"
Constitución,-33.51358,-60.984573,9.8,6.1,30.0,62.0,8.0,"(-60.984573, -33.51358)"
Constitución,-33.51358,-60.984573,7.4,6.2,32.0,61.0,8.0,"(-60.984573, -33.51358)"
Constitución,-33.51358,-60.984573,6.1,6.3,42.0,51.0,7.0,"(-60.984573, -33.51358)"
Constitución,-33.51358,-60.984573,3.6,6.6,27.0,65.0,8.0,"(-60.984573, -33.51358)"
Constitución,-33.51358,-60.984573,2.2,6.6,20.0,70.0,11.0,"(-60.984573, -33.51358)"
Constitución,-33.51358,-60.984573,0.9,6.9,12.0,72.0,16.0,"(-60.984573, -33.51358)"
Anta,-25.0975,-64.2515,7.5,,12.0,16.0,72.0,"(-64.2515, -25.0975)"
Anta,-25.0975,-64.2515,5.2,,18.0,18.0,65.0,"(-64.2515, -25.0975)"
Anta,-25.0975,-64.2515,3.1,,18.0,19.0,63.0,"(-64.2515, -25.0975)"
Anta,-25.0975,-64.2515,1.9,,17.0,18.0,66.0,"(-64.2515, -25.0975)"
Anta,-25.0975,-64.2515,1.5,,18.0,16.0,66.0,"(-64.2515, -25.0975)"
Metán,-25.5961,-63.9771,12.1,,25.0,29.0,47.0,"(-63.9771, -25.5961)"
Metán,-25.5961,-63.9771,3.5,,23.0,29.0,49.0,"(-63.9771, -25.5961)"
Metán,-25.5961,-63.9771,3.0,,26.0,31.0,43.0,"(-63.9771, -25.5961)"
Metán,-25.5961,-63.9771,1.8,,25.0,34.0,42.0,"(-63.9771, -25.5961)"
Metán,-25.5961,-63.9771,1.4,,22.0,33.0,45.0,"(-63.9771, -25.5961)"
Metán,-25.2531,-64.4081,9.1,,19.0,36.0,45.0,"(-64.4081, -25.2531)"
Metán,-25.2531,-64.4081,6.2,,21.0,38.0,41.0,"(-64.4081, -25.2531)"
Metán,-25.2531,-64.4081,5.2,,17.0,44.0,39.0,"(-64.4081, -25.2531)"
Metán,-25.5972,-63.9795,10.0,,17.0,27.0,56.0,"(-63.9795, -25.5972)"
Metán,-25.5972,-63.9795,2.5,,22.0,27.0,52.0,"(-63.9795, -25.5972)"
Metán,-25.5972,-63.9795,1.6,,20.0,29.0,51.0,"(-63.9795, -25.5972)"
Metán,-25.1776,-64.303,8.2,,15.0,30.0,55.0,"(-64.303, -25.1776)"
Metán,-25.1776,-64.303,4.3,,20.0,31.0,49.0,"(-64.303, -25.1776)"
Metán,-25.1776,-64.303,3.0,,19.0,33.0,48.0,"(-64.303, -25.1776)"
Metán,-25.1776,-64.303,1.9,,13.0,40.0,47.0,"(-64.303, -25.1776)"
Metán,-25.2874,-64.0845,10.0,,9.0,17.0,74.0,"(-64.0845, -25.2874)"
Metán,-25.2874,-64.0845,3.9,,9.0,16.0,75.0,"(-64.0845, -25.2874)"
Metán,-25.2874,-64.0845,2.6,,12.0,18.0,71.0,"(-64.0845, -25.2874)"
Pergamino,-33.592692,-60.700017,17.3,6.5,16.0,74.0,9.0,"(-60.700017, -33.592692)"
Pergamino,-33.592692,-60.700017,9.5,8.8,46.0,47.0,7.0,"(-60.700017, -33.592692)"
Pergamino,-33.592692,-60.700017,2.8,9.6,40.0,51.0,9.0,"(-60.700017, -33.592692)"
Pergamino,-33.592692,-60.700017,1.7,9.6,32.0,56.0,12.0,"(-60.700017, -33.592692)"
Pergamino,-33.592692,-60.700017,0.7,9.4,27.0,62.0,12.0,"(-60.700017, -33.592692)"
Metán,-25.2599,-64.1113,15.7,,33.0,49.0,18.0,"(-64.1113, -25.2599)"
Metán,-25.2599,-64.1113,8.6,,44.0,51.0,5.0,"(-64.1113, -25.2599)"
Metán,-25.2599,-64.1113,4.7,,59.0,40.0,2.0,"(-64.1113, -25.2599)"
Metán,-25.2599,-64.1113,2.2,,64.0,35.0,2.0,"(-64.1113, -25.2599)"
Chamical,-30.026583,-65.871722,13.2,7.6,4.0,40.0,55.0,"(-65.871722, -30.026583)"
Chamical,-30.026583,-65.871722,7.1,7.6,4.0,43.0,53.0,"(-65.871722, -30.026583)"
Chamical,-30.026583,-65.871722,3.8,8.21,4.0,36.0,61.0,"(-65.871722, -30.026583)"
Chamical,-30.026583,-65.871722,2.4,8.3,4.0,31.0,65.0,"(-65.871722, -30.026583)"
Chamical,-30.026583,-65.871722,4.5,8.32,3.0,25.0,72.0,"(-65.871722, -30.026583)"
Chamical,-30.026583,-65.871722,1.9,8.41,4.0,29.0,68.0,"(-65.871722, -30.026583)"
Chamical,-30.026583,-65.871722,0.7,8.29,5.0,35.0,61.0,"(-65.871722, -30.026583)"
Chamical,-30.026583,-65.871722,11.8,8.32,2.0,13.0,85.0,"(-65.871722, -30.026583)"
Chamical,-30.024361,-65.866028,2.2,8.31,3.0,29.0,68.0,"(-65.866028, -30.024361)"
Chamical,-30.024361,-65.866028,2.1,8.18,5.0,33.0,62.0,"(-65.866028, -30.024361)"
Chamical,-30.024361,-65.866028,1.9,8.51,4.0,32.0,64.0,"(-65.866028, -30.024361)"
Chamical,-30.024361,-65.866028,1.7,7.8,4.0,31.0,65.0,"(-65.866028, -30.024361)"
Chamical,-30.024361,-65.866028,2.2,7.87,4.0,32.0,64.0,"(-65.866028, -30.024361)"
Chamical,-30.024361,-65.866028,0.9,7.91,4.0,31.0,66.0,"(-65.866028, -30.024361)"
Chamical,-30.024361,-65.866028,1.0,7.93,4.0,29.0,67.0,"(-65.866028, -30.024361)"
General Belgrano,-30.492136,-66.134117,9.9,7.0,17.0,37.0,46.0,"(-66.134117, -30.492136)"
General Belgrano,-30.492136,-66.134117,4.9,7.1,15.0,39.0,46.0,"(-66.134117, -30.492136)"
General Belgrano,-30.492136,-66.134117,4.7,7.3,13.0,38.0,49.0,"(-66.134117, -30.492136)"
General Belgrano,-30.492136,-66.134117,2.8,8.4,12.0,37.0,52.0,"(-66.134117, -30.492136)"
General Belgrano,-30.488106,-66.13765,10.2,7.0,13.0,33.0,54.0,"(-66.13765, -30.488106)"
General Belgrano,-30.488106,-66.13765,3.8,7.2,12.0,37.0,52.0,"(-66.13765, -30.488106)"
General Belgrano,-30.488106,-66.13765,3.6,7.2,11.0,36.0,53.0,"(-66.13765, -30.488106)"
General Belgrano,-30.488106,-66.13765,2.3,8.2,9.0,35.0,55.0,"(-66.13765, -30.488106)"
General Belgrano,-30.518497,-66.12015,15.3,6.85,14.0,34.0,52.0,"(-66.12015, -30.518497)"
General Belgrano,-30.518497,-66.12015,7.0,6.9,15.0,33.0,52.0,"(-66.12015, -30.518497)"
General Belgrano,-30.518497,-66.12015,4.6,7.0,16.0,33.0,51.0,"(-66.12015, -30.518497)"
General Belgrano,-30.518497,-66.12015,3.2,7.16,15.0,36.0,50.0,"(-66.12015, -30.518497)"
General Belgrano,-30.518497,-66.12015,2.8,7.52,14.0,37.0,50.0,"(-66.12015, -30.518497)"
General Belgrano,-30.518497,-66.12015,2.7,8.3,13.0,36.0,52.0,"(-66.12015, -30.518497)"
General Belgrano,-30.507119,-66.123292,5.3,7.5,13.0,36.0,51.0,"(-66.123292, -30.507119)"
General Belgrano,-30.507119,-66.123292,6.3,7.2,10.0,39.0,50.0,"(-66.123292, -30.507119)"
General Belgrano,-30.507119,-66.123292,6.4,7.0,9.0,41.0,50.0,"(-66.123292, -30.507119)"
General Belgrano,-30.507119,-66.123292,6.2,8.0,1.0,39.0,50.0,"(-66.123292, -30.507119)"
General Belgrano,-30.545767,-66.152344,8.2,7.0,15.0,36.0,50.0,"(-66.152344, -30.545767)"
General Belgrano,-30.545767,-66.152344,2.2,6.9,17.0,32.0,51.0,"(-66.152344, -30.545767)"
General Belgrano,-30.545767,-66.152344,2.6,7.1,14.0,35.0,51.0,"(-66.152344, -30.545767)"
General Belgrano,-30.545767,-66.152344,2.5,7.2,14.0,37.0,50.0,"(-66.152344, -30.545767)"
General Belgrano,-30.545767,-66.152344,2.0,8.3,12.0,34.0,54.0,"(-66.152344, -30.545767)"
General Belgrano,-30.527447,-66.119639,7.7,8.4,20.0,45.0,35.0,"(-66.119639, -30.527447)"
General Belgrano,-30.527447,-66.119639,5.1,8.5,23.0,47.0,30.0,"(-66.119639, -30.527447)"
General Belgrano,-30.527447,-66.119639,2.6,8.8,20.0,42.0,38.0,"(-66.119639, -30.527447)"
Ledesma,-23.7502,-64.5744,21.3,,46.0,38.0,16.0,"(-64.5744, -23.7502)"
Santa Bárbara,-23.7505,-64.5641,21.3,,64.0,22.0,14.0,"(-64.5641, -23.7505)"
Chamical,-29.956922,-65.868567,8.0,8.0,8.0,23.0,69.0,"(-65.868567, -29.956922)"
Chamical,-29.956922,-65.868567,4.0,8.1,10.0,18.0,72.0,"(-65.868567, -29.956922)"
Chamical,-29.956922,-65.868567,3.4,8.1,7.0,19.0,74.0,"(-65.868567, -29.956922)"
Chamical,-29.956922,-65.868567,2.5,8.4,7.0,22.0,72.0,"(-65.868567, -29.956922)"
Chamical,-29.953678,-65.876342,6.1,7.2,9.0,26.0,65.0,"(-65.876342, -29.953678)"
Chamical,-29.953678,-65.876342,5.1,8.1,7.0,18.0,75.0,"(-65.876342, -29.953678)"
Chamical,-29.953678,-65.876342,3.5,8.6,6.0,24.0,70.0,"(-65.876342, -29.953678)"
Chamical,-29.945069,-65.855475,6.6,7.0,9.0,24.0,68.0,"(-65.855475, -29.945069)"
Chamical,-29.945069,-65.855475,3.4,8.0,10.0,18.0,72.0,"(-65.855475, -29.945069)"
Chamical,-29.945069,-65.855475,2.5,8.0,7.0,20.0,73.0,"(-65.855475, -29.945069)"
Chamical,-30.018178,-65.898833,7.1,8.3,12.0,21.0,67.0,"(-65.898833, -30.018178)"
Chamical,-30.018178,-65.898833,4.0,8.6,10.0,20.0,71.0,"(-65.898833, -30.018178)"
Chamical,-29.994931,-65.854142,15.8,7.4,14.0,34.0,52.0,"(-65.854142, -29.994931)"
Chamical,-29.994931,-65.854142,8.2,7.6,15.0,31.0,54.0,"(-65.854142, -29.994931)"
Chamical,-29.994931,-65.854142,7.9,8.2,9.0,31.0,61.0,"(-65.854142, -29.994931)"
Pichi Mahuida,-38.887361,-64.854722,3.7,8.8,5.0,14.0,81.0,"(-64.854722, -38.887361)"
Pichi Mahuida,-38.887361,-64.854722,2.1,8.9,6.0,14.0,80.0,"(-64.854722, -38.887361)"
Pichi Mahuida,-38.887361,-64.854722,1.5,9.0,6.0,12.0,82.0,"(-64.854722, -38.887361)"
Lihuel Calel,-38.819244,-64.802278,6.8,8.7,17.0,28.0,55.0,"(-64.802278, -38.819244)"
Lihuel Calel,-38.819244,-64.802278,2.8,8.8,11.0,19.0,70.0,"(-64.802278, -38.819244)"
Lihuel Calel,-38.819244,-64.802278,5.8,8.6,11.0,31.0,58.0,"(-64.802278, -38.819244)"
Lihuel Calel,-38.819244,-64.802278,4.6,8.7,11.0,22.0,67.0,"(-64.802278, -38.819244)"
Pichi Mahuida,-38.913639,-64.754583,10.9,7.6,35.0,30.0,36.0,"(-64.754583, -38.913639)"
Pichi Mahuida,-38.913639,-64.754583,3.5,8.1,16.0,30.0,55.0,"(-64.754583, -38.913639)"
Pichi Mahuida,-38.913639,-64.754583,2.4,8.5,27.0,31.0,42.0,"(-64.754583, -38.913639)"
Pichi Mahuida,-38.913639,-64.754583,1.5,8.9,27.0,29.0,45.0,"(-64.754583, -38.913639)"
Pichi Mahuida,-38.850919,-64.736028,7.8,9.0,6.0,18.0,76.0,"(-64.736028, -38.850919)"
Pichi Mahuida,-38.850919,-64.736028,2.5,8.8,8.0,16.0,77.0,"(-64.736028, -38.850919)"
Pichi Mahuida,-38.850919,-64.736028,2.6,8.7,5.0,18.0,77.0,"(-64.736028, -38.850919)"
Pichi Mahuida,-38.850919,-64.736028,2.3,8.8,6.0,17.0,78.0,"(-64.736028, -38.850919)"
Pichi Mahuida,-38.850919,-64.736028,6.0,8.9,5.0,15.0,80.0,"(-64.736028, -38.850919)"
Pichi Mahuida,-38.884494,-64.717272,4.1,6.8,8.0,20.0,72.0,"(-64.717272, -38.884494)"
Pichi Mahuida,-38.884494,-64.717272,3.5,7.8,12.0,16.0,72.0,"(-64.717272, -38.884494)"
Pichi Mahuida,-38.884494,-64.717272,2.1,7.9,12.0,15.0,73.0,"(-64.717272, -38.884494)"
Pichi Mahuida,-38.884494,-64.717272,3.2,8.6,12.0,14.0,74.0,"(-64.717272, -38.884494)"
Pichi Mahuida,-38.916964,-64.669111,1.5,8.3,19.0,27.0,55.0,"(-64.669111, -38.916964)"
Pichi Mahuida,-38.916964,-64.669111,8.7,8.6,16.0,31.0,53.0,"(-64.669111, -38.916964)"
Pichi Mahuida,-38.916964,-64.669111,2.1,8.6,11.0,27.0,62.0,"(-64.669111, -38.916964)"
Pichi Mahuida,-38.916964,-64.669111,5.8,8.5,12.0,20.0,68.0,"(-64.669111, -38.916964)"
Pichi Mahuida,-38.916822,-64.650156,2.2,9.0,5.0,17.0,78.0,"(-64.650156, -38.916822)"
Pichi Mahuida,-38.916822,-64.650156,1.7,9.0,4.0,18.0,78.0,"(-64.650156, -38.916822)"
Pichi Mahuida,-38.916822,-64.650156,,9.0,4.0,17.0,79.0,"(-64.650156, -38.916822)"
Pichi Mahuida,-38.916822,-64.650156,,9.1,3.0,18.0,79.0,"(-64.650156, -38.916822)"
Pichi Mahuida,-38.867347,-64.600206,4.7,8.9,11.0,25.0,65.0,"(-64.600206, -38.867347)"
Pichi Mahuida,-38.867347,-64.600206,3.8,8.8,9.0,22.0,69.0,"(-64.600206, -38.867347)"
Pichi Mahuida,-38.867347,-64.600206,3.5,8.9,9.0,23.0,68.0,"(-64.600206, -38.867347)"
Pichi Mahuida,-38.867347,-64.600206,2.6,8.4,7.0,19.0,74.0,"(-64.600206, -38.867347)"
Pichi Mahuida,-38.867347,-64.600206,,8.6,5.0,17.0,78.0,"(-64.600206, -38.867347)"
Pichi Mahuida,-38.8681,-64.550464,8.8,8.7,13.0,28.0,59.0,"(-64.550464, -38.8681)"
Pichi Mahuida,-38.8681,-64.550464,5.2,8.6,13.0,29.0,59.0,"(-64.550464, -38.8681)"
Pichi Mahuida,-38.8681,-64.550464,,8.7,15.0,26.0,59.0,"(-64.550464, -38.8681)"
Pichi Mahuida,-38.8681,-64.550464,,8.9,17.0,24.0,59.0,"(-64.550464, -38.8681)"
Pichi Mahuida,-38.886053,-64.551667,3.3,8.6,8.0,24.0,69.0,"(-64.551667, -38.886053)"
Pichi Mahuida,-38.886053,-64.551667,2.4,8.9,6.0,22.0,71.0,"(-64.551667, -38.886053)"
Pichi Mahuida,-38.886053,-64.551667,,8.8,6.0,22.0,71.0,"(-64.551667, -38.886053)"
Pichi Mahuida,-38.935658,-64.552583,2.6,9.0,6.0,16.0,77.0,"(-64.552583, -38.935658)"
Pichi Mahuida,-38.935658,-64.552583,2.5,8.9,6.0,15.0,78.0,"(-64.552583, -38.935658)"
Pichi Mahuida,-38.935658,-64.552583,,9.0,7.0,13.0,79.0,"(-64.552583, -38.935658)"
Pichi Mahuida,-38.935658,-64.552583,,8.7,6.0,14.0,79.0,"(-64.552583, -38.935658)"
Pichi Mahuida,-38.884561,-64.500475,2.1,8.8,7.0,17.0,75.0,"(-64.500475, -38.884561)"
Pichi Mahuida,-38.884561,-64.500475,2.4,8.9,7.0,17.0,75.0,"(-64.500475, -38.884561)"
Pichi Mahuida,-38.884561,-64.500475,,9.0,7.0,15.0,77.0,"(-64.500475, -38.884561)"
Pichi Mahuida,-38.884561,-64.500475,,8.4,7.0,13.0,79.0,"(-64.500475, -38.884561)"
Pichi Mahuida,-38.933867,-64.484997,13.8,8.7,33.0,35.0,31.0,"(-64.484997, -38.933867)"
Pergamino,-33.602718,-60.859305,20.7,6.1,27.0,67.0,6.0,"(-60.859305, -33.602718)"
Pergamino,-33.602718,-60.859305,16.2,5.8,28.0,67.0,6.0,"(-60.859305, -33.602718)"
Pergamino,-33.602718,-60.859305,9.0,6.1,31.0,63.0,7.0,"(-60.859305, -33.602718)"
Pergamino,-33.602718,-60.859305,5.6,6.3,43.0,52.0,6.0,"(-60.859305, -33.602718)"
Pergamino,-33.602718,-60.859305,3.8,6.4,33.0,63.0,5.0,"(-60.859305, -33.602718)"
Pergamino,-33.602718,-60.859305,2.6,6.4,23.0,69.0,8.0,"(-60.859305, -33.602718)"
Pergamino,-33.602718,-60.859305,1.3,7.6,16.0,73.0,11.0,"(-60.859305, -33.602718)"
Pergamino,-33.602718,-60.859305,1.3,8.1,16.0,74.0,11.0,"(-60.859305, -33.602718)"
Pichi Mahuida,-38.968942,-64.267433,7.4,7.7,18.0,29.0,52.0,"(-64.267433, -38.968942)"
Pichi Mahuida,-38.968942,-64.267433,6.0,8.0,17.0,32.0,51.0,"(-64.267433, -38.968942)"
Pichi Mahuida,-38.968942,-64.267433,,8.1,18.0,23.0,59.0,"(-64.267433, -38.968942)"
Pichi Mahuida,-38.968942,-64.267433,,8.6,19.0,22.0,60.0,"(-64.267433, -38.968942)"
Pichi Mahuida,-39.067447,-64.184539,10.6,7.9,16.0,34.0,50.0,"(-64.184539, -39.067447)"
Pichi Mahuida,-39.067447,-64.184539,10.5,7.9,23.0,32.0,46.0,"(-64.184539, -39.067447)"
Pichi Mahuida,-39.067447,-64.184539,,8.1,25.0,30.0,45.0,"(-64.184539, -39.067447)"
Pichi Mahuida,-39.067447,-64.184539,,8.3,29.0,23.0,48.0,"(-64.184539, -39.067447)"
Pichi Mahuida,-39.101811,-64.135864,10.7,7.6,23.0,43.0,33.0,"(-64.135864, -39.101811)"
Pichi Mahuida,-39.101811,-64.135864,7.3,8.6,22.0,39.0,38.0,"(-64.135864, -39.101811)"
Pichi Mahuida,-39.101811,-64.135864,,8.8,23.0,32.0,46.0,"(-64.135864, -39.101811)"
Pichi Mahuida,-39.150417,-63.900567,12.8,6.8,27.0,35.0,38.0,"(-63.900567, -39.150417)"
Pichi Mahuida,-39.150417,-63.900567,1.6,9.6,19.0,34.0,48.0,"(-63.900567, -39.150417)"
Pichi Mahuida,-39.150417,-63.900567,,8.8,25.0,35.0,40.0,"(-63.900567, -39.150417)"
Pichi Mahuida,-39.150417,-63.900567,,9.1,23.0,37.0,41.0,"(-63.900567, -39.150417)"
Pichi Mahuida,-39.150417,-63.900567,,8.3,28.0,42.0,30.0,"(-63.900567, -39.150417)"
Caleu Caleu,-39.184497,-63.736094,1.7,8.5,6.0,18.0,75.0,"(-63.736094, -39.184497)"
Caleu Caleu,-39.184497,-63.736094,7.0,8.8,21.0,43.0,37.0,"(-63.736094, -39.184497)"
Caleu Caleu,-39.184497,-63.736094,,8.8,9.0,19.0,73.0,"(-63.736094, -39.184497)"
Caleu Caleu,-39.184497,-63.736094,,8.9,9.0,17.0,75.0,"(-63.736094, -39.184497)"
Pichi Mahuida,-39.169114,-63.767172,5.8,7.5,11.0,26.0,64.0,"(-63.767172, -39.169114)"
Pichi Mahuida,-39.169114,-63.767172,2.0,8.4,11.0,26.0,63.0,"(-63.767172, -39.169114)"
Pichi Mahuida,-39.169114,-63.767172,,8.8,11.0,25.0,64.0,"(-63.767172, -39.169114)"
Pichi Mahuida,-39.169114,-63.767172,,9.0,10.0,22.0,68.0,"(-63.767172, -39.169114)"
Pichi Mahuida,-39.185706,-63.90015,12.8,7.1,19.0,30.0,51.0,"(-63.90015, -39.185706)"
Pichi Mahuida,-39.185706,-63.90015,1.6,7.8,17.0,30.0,53.0,"(-63.90015, -39.185706)"
Pichi Mahuida,-39.185706,-63.90015,,8.4,17.0,29.0,54.0,"(-63.90015, -39.185706)"
Pichi Mahuida,-39.185706,-63.90015,,8.7,17.0,23.0,60.0,"(-63.90015, -39.185706)"
Pichi Mahuida,-39.185706,-63.90015,,9.0,22.0,24.0,54.0,"(-63.90015, -39.185706)"
Moreno,-27.007884,-61.713212,19.3,7.18,33.0,61.0,6.0,"(-61.713212, -27.007884)"
Moreno,-27.007884,-61.713212,0.4,7.51,39.0,56.0,5.0,"(-61.713212, -27.007884)"
Moreno,-27.007884,-61.713212,7.1,7.6,25.0,69.0,5.0,"(-61.713212, -27.007884)"
Moreno,-27.007884,-61.713212,4.6,8.37,20.0,74.0,7.0,"(-61.713212, -27.007884)"
Moreno,-27.007884,-61.713212,2.7,8.62,18.0,77.0,5.0,"(-61.713212, -27.007884)"
Moreno,-27.007884,-61.713212,2.1,8.57,11.0,87.0,3.0,"(-61.713212, -27.007884)"
Moreno,-26.999271,-61.735898,16.1,7.56,41.0,54.0,5.0,"(-61.735898, -26.999271)"
Moreno,-26.999271,-61.735898,13.4,7.64,39.0,57.0,4.0,"(-61.735898, -26.999271)"
Moreno,-26.999271,-61.735898,9.5,7.87,24.0,71.0,5.0,"(-61.735898, -26.999271)"
Moreno,-26.999271,-61.735898,7.4,8.41,13.0,82.0,5.0,"(-61.735898, -26.999271)"
Moreno,-26.999271,-61.735898,5.1,8.64,9.0,76.0,15.0,"(-61.735898, -26.999271)"
Moreno,-26.999271,-61.735898,3.4,8.93,24.0,70.0,6.0,"(-61.735898, -26.999271)"
Moreno,-26.983217,-61.780074,17.5,7.37,40.0,54.0,6.0,"(-61.780074, -26.983217)"
Moreno,-26.983217,-61.780074,12.6,7.11,42.0,52.0,6.0,"(-61.780074, -26.983217)"
Moreno,-26.983217,-61.780074,10.8,7.38,42.0,53.0,5.0,"(-61.780074, -26.983217)"
Moreno,-26.983217,-61.780074,6.0,8.19,22.0,69.0,9.0,"(-61.780074, -26.983217)"
Moreno,-26.983217,-61.780074,3.2,8.76,15.0,69.0,16.0,"(-61.780074, -26.983217)"
Moreno,-26.983217,-61.780074,1.8,8.78,38.0,60.0,2.0,"(-61.780074, -26.983217)"
Moreno,-27.001529,-61.762552,15.5,6.58,32.0,60.0,8.0,"(-61.762552, -27.001529)"
Moreno,-27.001529,-61.762552,8.5,6.81,41.0,51.0,8.0,"(-61.762552, -27.001529)"
Moreno,-27.001529,-61.762552,4.3,7.14,51.0,43.0,7.0,"(-61.762552, -27.001529)"
Moreno,-27.001529,-61.762552,2.4,7.6,27.0,46.0,27.0,"(-61.762552, -27.001529)"
Moreno,-27.001529,-61.762552,2.0,7.64,25.0,50.0,25.0,"(-61.762552, -27.001529)"
Moreno,-27.001529,-61.762552,0.8,7.64,52.0,43.0,5.0,"(-61.762552, -27.001529)"
Moreno,-26.998513,-61.75204,18.5,7.82,34.0,60.0,6.0,"(-61.75204, -26.998513)"
Moreno,-26.998513,-61.75204,14.1,7.58,41.0,53.0,6.0,"(-61.75204, -26.998513)"
Moreno,-26.998513,-61.75204,8.5,7.69,38.0,57.0,5.0,"(-61.75204, -26.998513)"
Moreno,-26.998513,-61.75204,4.1,8.32,35.0,62.0,4.0,"(-61.75204, -26.998513)"
Moreno,-26.998513,-61.75204,3.7,8.39,37.0,52.0,11.0,"(-61.75204, -26.998513)"
Moreno,-27.010093,-61.731683,16.2,7.09,39.0,56.0,5.0,"(-61.731683, -27.010093)"
Moreno,-27.010093,-61.731683,6.9,7.02,47.0,49.0,3.0,"(-61.731683, -27.010093)"
