latitude,longitude,bulk_density,ca_co3,coarse_fragments,ecec,conductivity,organic_carbon,ph,clay,silt,sand,water_retention
-32.366442,-60.019409,,,,,,8.2,7.5,45.0,50.0,4.0,
-32.366442,-60.019409,,,,,,4.5,7.9,45.0,49.0,5.0,
-32.366442,-60.019409,,,,,,2.0,8.0,43.0,51.0,6.0,
-32.366442,-60.019409,,,,,,0.4,8.0,42.0,53.0,5.0,
-31.595464,-60.02193,,,,,,26.7,5.8,29.0,69.0,2.0,
-31.595464,-60.02193,,,,,,18.6,6.6,33.0,65.0,2.0,
-31.595464,-60.02193,,,,,,17.4,6.9,43.0,56.0,2.0,
-31.595464,-60.02193,,,,,,17.4,7.8,45.0,53.0,1.0,
-31.595464,-60.02193,,,,,,5.8,8.5,46.0,53.0,1.0,
-31.595464,-60.02193,,,,,,5.8,8.7,44.0,55.0,1.0,
-31.612243,-59.983113,,,,,,20.5,7.5,31.0,67.0,2.0,
-31.612243,-59.983113,,,,,,24.5,7.4,32.0,66.0,2.0,
-31.612243,-59.983113,,,,,,16.4,7.4,39.0,59.0,2.0,
-31.612243,-59.983113,,,,,,7.0,7.4,40.0,59.0,2.0,
-31.612243,-59.983113,,,,,,3.7,8.2,43.0,56.0,1.0,
-31.612243,-59.983113,,,,,,2.8,8.3,46.0,53.0,1.0,
-31.612243,-59.983113,,,,,,0.4,8.3,47.0,52.0,1.0,
-31.562473,-59.963628,,,,,,41.7,6.1,30.0,67.0,3.0,
-31.562473,-59.963628,,,,,,16.4,7.3,49.0,50.0,1.0,
-31.562473,-59.963628,,,,,,6.1,8.5,50.0,48.0,1.0,
-31.562473,-59.963628,,,,,,3.7,8.6,50.0,49.0,1.0,
-31.562473,-59.963628,,,,,,1.6,8.8,48.0,51.0,1.0,
-31.562473,-59.963628,,,,,,0.4,8.7,45.0,54.0,1.0,
-31.624727,-60.021029,,,,,,18.6,6.7,33.0,65.0,2.0,
-31.624727,-60.021029,,,,,,22.6,6.7,29.0,67.0,4.0,
-31.624727,-60.021029,,,,,,14.5,6.7,26.0,67.0,6.0,
-31.624727,-60.021029,,,,,,9.3,6.8,42.0,55.0,3.0,
-31.624727,-60.021029,,,,,,2.3,7.0,45.0,51.0,4.0,
-31.624727,-60.021029,,,,,,1.7,7.7,45.0,52.0,3.0,
-31.624727,-60.021029,,,,,,0.6,7.9,43.0,53.0,5.0,
-31.616702,-60.035755,,,,,,29.4,6.3,32.0,67.0,2.0,
-31.616702,-60.035755,,,,,,27.0,6.3,32.0,66.0,2.0,
-31.616702,-60.035755,,,,,,21.3,6.4,39.0,60.0,2.0,
-31.616702,-60.035755,,,,,,12.3,7.2,45.0,54.0,2.0,
-31.616702,-60.035755,,,,,,7.0,8.4,50.0,48.0,2.0,
-31.616702,-60.035755,,,,,,6.1,8.5,49.0,50.0,2.0,
-31.616702,-60.035755,,,,,,2.0,8.6,48.0,51.0,2.0,
-31.68066,-60.359032,,,,,,30.3,6.6,31.0,66.0,3.0,
-31.68066,-60.359032,,,,,,24.5,6.5,34.0,64.0,3.0,
-31.68066,-60.359032,,,,,,20.1,6.6,43.0,54.0,3.0,
-31.68066,-60.359032,,,,,,11.0,7.7,49.0,48.0,3.0,
-31.68066,-60.359032,,,,,,4.5,8.2,49.0,49.0,2.0,
-31.68066,-60.359032,,,,,,2.8,8.3,45.0,52.0,3.0,
-31.585919,-59.99147,,,,,,27.2,6.8,29.0,70.0,2.0,
-31.585919,-59.99147,,,,,,17.2,6.8,35.0,63.0,1.0,
-31.585919,-59.99147,,,,,,12.7,7.2,48.0,51.0,1.0,
-31.585919,-59.99147,,,,,,9.0,7.8,52.0,47.0,1.0,
-31.585919,-59.99147,,,,,,4.5,8.5,52.0,47.0,1.0,
-31.585919,-59.99147,,,,,,2.8,8.5,48.0,51.0,1.0,
-31.666107,-60.032074,,,,,,27.8,5.9,26.0,71.0,3.0,
-31.666107,-60.032074,,,,,,20.9,5.8,28.0,70.0,3.0,
-31.666107,-60.032074,,,,,,12.7,6.2,45.0,53.0,2.0,
-31.666107,-60.032074,,,,,,7.8,6.8,47.0,51.0,2.0,
-31.666107,-60.032074,,,,,,5.3,7.5,45.0,54.0,2.0,
-31.666107,-60.032074,,,,,,2.0,8.0,45.0,54.0,2.0,
-31.625994,-59.954522,,,,,,25.8,6.8,36.0,63.0,2.0,
-31.625994,-59.954522,,,,,,18.0,6.8,40.0,59.0,1.0,
-31.625994,-59.954522,,,,,,13.1,6.9,45.0,54.0,1.0,
-31.625994,-59.954522,,,,,,10.2,7.5,49.0,50.0,1.0,
-31.625994,-59.954522,,,,,,4.9,8.1,48.0,51.0,1.0,
-31.625994,-59.954522,,,,,,2.1,8.3,42.0,57.0,1.0,
-32.695837,-59.886689,,,,,,19.3,5.8,25.0,66.0,10.0,
-32.695837,-59.886689,,,,,,12.4,5.9,27.0,62.0,11.0,
-32.695837,-59.886689,,,,,,10.7,5.7,28.0,58.0,15.0,
-32.695837,-59.886689,,,,,,4.1,5.8,30.0,61.0,9.0,
-32.695837,-59.886689,,,,,,2.9,5.9,38.0,55.0,7.0,
-32.695837,-59.886689,,,,,,1.3,6.2,36.0,57.0,7.0,
-32.695837,-59.886689,,,,,,0.4,6.2,34.0,61.0,6.0,
-31.512937,-60.050793,,,,,,31.7,6.3,30.0,67.0,3.0,
-31.512937,-60.050793,,,,,,21.4,7.1,49.0,49.0,2.0,
-31.512937,-60.050793,,,,,,11.3,8.6,51.0,47.0,1.0,
-31.512937,-60.050793,,,,,,6.3,8.4,45.0,53.0,2.0,
-31.512937,-60.050793,,,,,,2.1,8.6,44.0,55.0,2.0,
-31.612243,-59.983113,,,,,,27.3,6.3,27.0,62.0,10.0,
-31.612243,-59.983113,,,,,,11.0,6.6,38.0,54.0,8.0,
-31.612243,-59.983113,,,,,,8.7,6.8,39.0,52.0,9.0,
-31.612243,-59.983113,,,,,,5.8,7.6,36.0,56.0,8.0,
-31.612243,-59.983113,,,,,,4.1,7.5,34.0,57.0,9.0,
-31.612243,-59.983113,,,,,,2.9,7.6,34.0,57.0,10.0,
-31.433427,-60.050893,,,,,,21.8,7.3,33.0,66.0,1.0,
-31.433427,-60.050893,,,,,,9.1,7.2,46.0,53.0,2.0,
-31.433427,-60.050893,,,,,,6.3,7.8,42.0,56.0,2.0,
-31.433427,-60.050893,,,,,,4.2,7.7,42.0,57.0,2.0,
-31.433427,-60.050893,,,,,,3.0,8.5,36.0,61.0,2.0,
-31.440378,-60.077199,,,,,,23.2,6.9,44.0,54.0,2.0,
-31.440378,-60.077199,,,,,,16.2,7.6,52.0,47.0,1.0,
-31.440378,-60.077199,,,,,,8.1,8.3,51.0,48.0,1.0,
-31.440378,-60.077199,,,,,,4.1,7.7,46.0,53.0,1.0,
-31.440378,-60.077199,,,,,,0.6,7.6,44.0,55.0,1.0,
-31.440378,-60.077199,,,,,,0.6,7.6,42.0,55.0,3.0,
-31.454144,-60.114117,,,,,,40.6,6.7,29.0,65.0,6.0,
-31.454144,-60.114117,,,,,,21.5,6.8,29.0,67.0,4.0,
-31.454144,-60.114117,,,,,,13.3,7.0,44.0,53.0,3.0,
-31.454144,-60.114117,,,,,,8.1,7.9,44.0,53.0,3.0,
-31.454144,-60.114117,,,,,,4.6,8.1,42.0,55.0,3.0,
-31.454144,-60.114117,,,,,,2.9,8.2,41.0,56.0,3.0,
-31.5189,-60.206871,,,,,,24.6,6.5,22.0,73.0,5.0,
-31.5189,-60.206871,,,,,,20.2,5.9,28.0,68.0,5.0,
-31.5189,-60.206871,,,,,,8.4,6.1,41.0,56.0,4.0,
-31.5189,-60.206871,,,,,,3.0,6.2,38.0,59.0,4.0,
-31.5189,-60.206871,,,,,,2.6,6.3,36.0,60.0,4.0,
-31.5189,-60.206871,,,,,,2.1,6.5,33.0,63.0,5.0,
-31.810073,-60.18414,,,,,,25.4,7.0,40.0,57.0,4.0,
-31.810073,-60.18414,,,,,,17.3,7.4,40.0,55.0,4.0,
-31.810073,-60.18414,,,,,,11.1,7.7,40.0,55.0,5.0,
-31.810073,-60.18414,,,,,,6.8,7.8,47.0,50.0,3.0,
-31.810073,-60.18414,,,,,,4.4,8.1,50.0,48.0,2.0,
-31.810073,-60.18414,,,,,,3.7,8.1,51.0,47.0,2.0,
-31.852339,-59.904665,,,,,,24.4,6.5,38.0,61.0,2.0,
-31.852339,-59.904665,,,,,,8.1,6.8,49.0,50.0,1.0,
-31.852339,-59.904665,,,,,,6.4,7.2,49.0,50.0,1.0,
-31.852339,-59.904665,,,,,,1.2,8.1,46.0,53.0,1.0,
-31.852339,-59.904665,,,,,,0.6,8.2,44.0,55.0,1.0,
-31.79855,-60.274288,,,,,,29.0,6.5,37.0,60.0,3.0,
-31.79855,-60.274288,,,,,,20.9,6.3,43.0,53.0,3.0,
-31.79855,-60.274288,,,,,,13.3,6.7,51.0,47.0,3.0,
-31.79855,-60.274288,,,,,,8.1,7.4,50.0,47.0,3.0,
-31.79855,-60.274288,,,,,,7.5,8.1,45.0,53.0,3.0,
-31.79855,-60.274288,,,,,,1.7,8.2,43.0,55.0,2.0,
-31.708889,-58.480442,,,,,,24.4,6.0,39.0,53.0,8.0,
-31.708889,-58.480442,,,,,,16.3,6.4,49.0,44.0,7.0,
-31.708889,-58.480442,,,,,,12.2,7.0,49.0,43.0,8.0,
-31.708889,-58.480442,,,,,,9.3,7.8,47.0,46.0,7.0,
-31.708889,-58.480442,,,,,,5.3,8.5,46.0,49.0,6.0,
-31.708889,-58.480442,,,,,,2.8,8.6,45.0,50.0,5.0,
-31.708889,-58.480442,,,,,,0.4,8.3,46.0,52.0,2.0,
-31.71401,-58.481589,,,,,,24.8,6.4,27.0,57.0,16.0,
-31.71401,-58.481589,,,,,,18.3,6.1,26.0,54.0,20.0,
-31.71401,-58.481589,,,,,,9.7,6.7,40.0,45.0,15.0,
-31.71401,-58.481589,,,,,,6.1,7.4,38.0,42.0,19.0,
-31.71401,-58.481589,,,,,,3.7,8.4,31.0,42.0,27.0,
-31.71401,-58.481589,,,,,,0.8,8.1,28.0,36.0,36.0,
-31.725231,-58.488314,,,,,,26.0,5.9,33.0,59.0,8.0,
-31.725231,-58.488314,,,,,,25.2,6.2,34.0,59.0,7.0,
-31.725231,-58.488314,,,,,,22.8,6.2,42.0,51.0,7.0,
-31.725231,-58.488314,,,,,,14.7,6.8,46.0,49.0,6.0,
-31.725231,-58.488314,,,,,,4.5,8.0,46.0,50.0,4.0,
-31.725231,-58.488314,,,,,,1.6,8.3,44.0,54.0,2.0,
-31.343007,-58.544209,,,,,,22.0,6.6,33.0,65.0,1.0,
-31.343007,-58.544209,,,,,,9.7,6.7,53.0,46.0,1.0,
-31.343007,-58.544209,,,,,,7.7,6.5,50.0,48.0,1.0,
-31.343007,-58.544209,,,,,,5.9,6.8,50.0,49.0,1.0,
-31.343007,-58.544209,,,,,,3.0,7.2,48.0,51.0,1.0,
-31.343007,-58.544209,,,,,,1.7,7.5,45.0,53.0,1.0,
-31.343007,-58.544209,,,,,,0.8,7.5,45.0,54.0,1.0,
-31.550428,-58.764058,,,,,,33.1,6.5,35.0,64.0,1.0,
-31.550428,-58.764058,,,,,,28.4,6.5,,,,
-31.550428,-58.764058,,,,,,16.8,6.8,38.0,61.0,1.0,
-31.550428,-58.764058,,,,,,12.2,7.2,41.0,58.0,1.0,
-31.550428,-58.764058,,,,,,5.8,8.3,47.0,52.0,1.0,
-31.550428,-58.764058,,,,,,1.7,8.4,45.0,55.0,0.0,
-31.533493,-58.815197,,,,,,29.0,6.4,33.0,65.0,1.0,
-31.533493,-58.815197,,,,,,15.1,6.5,50.0,50.0,0.0,
-31.533493,-58.815197,,,,,,11.6,6.9,51.0,49.0,0.0,
-31.533493,-58.815197,,,,,,4.6,8.0,48.0,52.0,0.0,
-31.533493,-58.815197,,,,,,1.7,7.4,48.0,52.0,0.0,
-28.955026,-58.350512,,,,,,11.0,5.1,11.0,27.0,62.0,
-28.955026,-58.350512,,,,,,7.5,5.1,11.0,25.0,64.0,
-28.955026,-58.350512,,,,,,8.2,5.9,20.0,23.0,57.0,
-28.955026,-58.350512,,,,,,6.5,6.6,29.0,24.0,47.0,
-31.639408,-58.820544,,,,,,24.4,7.8,40.0,58.0,1.0,
-31.639408,-58.820544,,,,,,20.9,7.3,43.0,56.0,1.0,
-31.639408,-58.820544,,,,,,12.8,7.6,49.0,51.0,1.0,
-31.639408,-58.820544,,,,,,9.9,8.3,50.0,50.0,0.0,
-31.639408,-58.820544,,,,,,5.2,8.4,48.0,52.0,0.0,
-31.639408,-58.820544,,,,,,1.2,8.1,46.0,52.0,2.0,
-31.639408,-58.820544,,,,,,16.8,6.4,27.0,73.0,1.0,
-31.639408,-58.820544,,,,,,9.3,6.5,36.0,64.0,0.0,
-31.639408,-58.820544,,,,,,9.3,6.6,33.0,66.0,1.0,
-31.639408,-58.820544,,,,,,5.8,6.7,35.0,64.0,2.0,
-31.639408,-58.820544,,,,,,5.8,6.6,48.0,51.0,1.0,
-31.639408,-58.820544,,,,,,2.9,7.2,44.0,55.0,1.0,
-31.687293,-58.934449,,,,,,31.3,7.2,36.0,58.0,6.0,
-31.687293,-58.934449,,,,,,26.7,6.7,29.0,68.0,3.0,
-31.687293,-58.934449,,,,,,16.2,7.0,43.0,55.0,2.0,
-31.687293,-58.934449,,,,,,10.4,7.4,50.0,49.0,2.0,
-31.687293,-58.934449,,,,,,6.4,7.8,47.0,50.0,2.0,
-31.687293,-58.934449,,,,,,2.9,8.1,44.0,54.0,2.0,
-31.687293,-58.934449,,,,,,1.2,7.9,45.0,53.0,1.0,
-27.549743,-57.25483,,,,,,8.6,4.9,15.0,36.0,49.0,
-27.549743,-57.25483,,,,,,1.8,5.2,16.0,22.0,62.0,
-27.549743,-57.25483,,,,,,5.0,5.3,49.0,22.0,29.0,
-27.549743,-57.25483,,,,,,4.4,5.6,60.0,15.0,25.0,
-27.549743,-57.25483,,,,,,1.8,5.9,59.0,9.0,33.0,
-27.549743,-57.25483,,,,,,0.4,5.9,55.0,10.0,35.0,
-32.023354,-58.944374,,,,,,22.6,6.6,28.0,63.0,9.0,
-32.023354,-58.944374,,,,,,6.4,7.0,44.0,52.0,5.0,
-32.023354,-58.944374,,,,,,6.4,7.6,45.0,50.0,5.0,
-32.023354,-58.944374,,,,,,5.8,8.1,47.0,46.0,7.0,
-32.023354,-58.944374,,,,,,5.8,7.9,43.0,52.0,5.0,
-31.693805,-58.910607,,,,,,20.9,6.5,34.0,61.0,5.0,
-31.693805,-58.910607,,,,,,24.4,6.4,37.0,58.0,4.0,
-31.693805,-58.910607,,,,,,15.7,6.3,38.0,57.0,5.0,
-31.693805,-58.910607,,,,,,13.5,8.3,45.0,52.0,4.0,
-31.693805,-58.910607,,,,,,1.7,8.4,44.0,53.0,3.0,
-31.974206,-58.427538,,,,,,12.0,8.1,31.0,64.0,4.0,
-31.974206,-58.427538,,,,,,7.8,8.0,34.0,62.0,4.0,
-31.974206,-58.427538,,,,,,6.7,7.8,42.0,56.0,3.0,
-31.974206,-58.427538,,,,,,4.5,8.1,45.0,52.0,3.0,
-31.974206,-58.427538,,,,,,3.6,8.3,47.0,50.0,3.0,
-31.974206,-58.427538,,,,,,2.3,8.2,44.0,54.0,3.0,
-31.974206,-58.427538,,,,,,1.8,7.9,41.0,57.0,2.0,
-32.12395,-58.3481,,,,,,14.8,6.9,18.0,45.0,37.0,
-32.12395,-58.3481,,,,,,19.3,6.8,22.0,45.0,33.0,
-32.12395,-58.3481,,,,,,11.3,6.8,36.0,37.0,27.0,
-32.12395,-58.3481,,,,,,7.9,6.9,42.0,35.0,23.0,
-32.12395,-58.3481,,,,,,6.2,6.9,37.0,41.0,22.0,
-32.12395,-58.3481,,,,,,4.0,6.9,36.0,41.0,23.0,
-32.12395,-58.3481,,,,,,1.7,7.3,29.0,47.0,24.0,
-32.123759,-58.253837,,,,,,21.8,6.5,26.0,28.0,47.0,
-32.123759,-58.253837,,,,,,13.4,6.5,26.0,22.0,51.0,
-32.123759,-58.253837,,,,,,11.0,6.6,28.0,21.0,51.0,
-32.123759,-58.253837,,,,,,6.8,6.8,28.0,25.0,47.0,
-32.123759,-58.253837,,,,,,4.7,7.3,30.0,36.0,34.0,
-32.123759,-58.253837,,,,,,0.8,8.0,29.0,35.0,36.0,
-32.123759,-58.253837,,,,,,0.9,8.1,30.0,34.0,37.0,
-32.639151,-58.302877,,,,,,2.4,5.4,7.0,3.0,90.0,
-32.639151,-58.302877,,,,,,1.2,5.5,8.0,3.0,90.0,
-32.639151,-58.302877,,,,,,1.0,5.6,8.0,3.0,90.0,
-32.639151,-58.302877,,,,,,,5.7,7.0,2.0,92.0,
-32.593371,-58.401577,,,,,,30.4,7.4,46.0,43.0,11.0,
-32.593371,-58.401577,,,,,,16.5,8.5,44.0,47.0,9.0,
-32.593371,-58.401577,,,,,,9.8,8.9,46.0,50.0,5.0,
-32.593371,-58.401577,,,,,,2.0,8.9,48.0,49.0,3.0,
-33.078147,-59.108857,,,,,,38.0,6.7,43.0,53.0,4.0,
-33.078147,-59.108857,,,,,,26.8,7.0,44.0,52.0,5.0,
-33.078147,-59.108857,,,,,,22.7,7.1,50.0,46.0,4.0,
-33.078147,-59.108857,,,,,,15.8,7.7,51.0,45.0,4.0,
-33.078147,-59.108857,,,,,,14.5,8.5,49.0,48.0,3.0,
-33.078147,-59.108857,,,,,,5.4,8.9,48.0,47.0,5.0,
-33.078147,-59.108857,,,,,,4.9,8.4,50.0,47.0,3.0,
-33.078147,-59.108857,,,,,,2.7,8.6,47.0,49.0,4.0,
-32.492182,-58.346729,,,,,,29.5,5.0,12.0,18.0,70.0,
-32.492182,-58.346729,,,,,,16.7,5.1,9.0,17.0,74.0,
-32.492182,-58.346729,,,,,,10.3,5.5,8.0,18.0,74.0,
-32.492182,-58.346729,,,,,,7.9,6.4,30.0,16.0,55.0,
-32.492182,-58.346729,,,,,,3.2,7.5,33.0,19.0,48.0,
-32.492182,-58.346729,,,,,,2.1,8.0,29.0,17.0,54.0,
-32.492182,-58.346729,,,,,,1.6,7.4,25.0,18.0,58.0,
-32.492182,-58.346729,,,,,,1.0,6.7,25.0,6.0,69.0,
-32.510424,-58.370566,,,,,,27.7,7.6,35.0,54.0,11.0,
-32.510424,-58.370566,,,,,,18.4,7.3,45.0,43.0,12.0,
-32.510424,-58.370566,,,,,,19.8,8.4,45.0,47.0,8.0,
-32.510424,-58.370566,,,,,,14.4,8.5,54.0,41.0,6.0,
-32.510424,-58.370566,,,,,,5.9,8.6,59.0,38.0,3.0,
-32.510424,-58.370566,,,,,,3.1,8.5,55.0,42.0,3.0,
-32.519655,-58.377635,,,,,,28.2,8.0,52.0,39.0,10.0,
-32.519655,-58.377635,,,,,,27.2,8.1,52.0,39.0,9.0,
-32.519655,-58.377635,,,,,,15.2,8.3,52.0,40.0,9.0,
-32.519655,-58.377635,,,,,,10.0,8.3,55.0,42.0,3.0,
-32.519655,-58.377635,,,,,,1.1,8.9,52.0,43.0,6.0,
-32.519655,-58.377635,,,,,,0.7,8.7,44.0,53.0,3.0,
-27.520781,-56.693986,,,,,,5.3,5.0,2.0,1.0,97.0,
-27.520781,-56.693986,,,,,,0.4,5.1,2.0,1.0,97.0,
-27.520781,-56.693986,,,,,,1.5,4.7,2.0,1.0,97.0,
-27.520781,-56.693986,,,,,,1.1,5.0,2.0,1.0,97.0,
-33.410278,-58.732778,,,,,,14.4,5.4,23.0,58.0,20.0,
-33.410278,-58.732778,,,,,,1.5,6.4,41.0,47.0,12.0,
-33.410278,-58.732778,,,,,,0.4,6.4,17.0,48.0,35.0,
-33.494705,-58.736724,,,,,,1.7,5.4,6.0,3.0,91.0,
-33.494705,-58.736724,,,,,,13.7,5.6,0.0,13.0,87.0,
-33.494705,-58.736724,,,,,,2.5,6.5,37.0,57.0,7.0,
-33.493752,-58.72704,,,,,,1.3,5.2,0.0,1.0,99.0,
-33.493752,-58.72704,,,,,,11.7,5.9,0.0,3.0,97.0,
-33.493752,-58.72704,,,,,,0.1,5.3,2.0,2.0,97.0,
-33.61,-58.801,,,,,,15.2,5.1,17.0,36.0,46.0,
-33.61,-58.801,,,,,,1.5,7.6,15.0,37.0,48.0,
-33.61,-58.801,,,,,,1.0,7.9,6.0,27.0,68.0,
-33.716475,-58.676301,,,,,,90.1,5.3,29.0,44.0,27.0,
-33.716475,-58.676301,,,,,,18.4,5.7,30.0,52.0,18.0,
-33.716475,-58.676301,,,,,,1.1,6.5,6.0,23.0,71.0,
-33.716475,-58.676301,,,,,,0.4,7.0,6.0,22.0,72.0,
-33.722,-58.654,,,,,,96.2,4.6,43.0,51.0,6.0,
-33.722,-58.654,,,,,,25.5,4.7,42.0,55.0,3.0,
-33.722,-58.654,,,,,,2.6,4.7,12.0,49.0,39.0,
-33.722,-58.654,,,,,,0.7,6.9,8.0,43.0,49.0,
-33.656,-58.709,,,,,,16.6,5.1,27.0,50.0,23.0,
-33.656,-58.709,,,,,,11.3,5.2,36.0,55.0,10.0,
-33.656,-58.709,,,,,,11.0,5.4,41.0,56.0,3.0,
-33.656,-58.709,,,,,,11.1,5.4,44.0,52.0,5.0,
-33.656,-58.709,,,,,,7.9,5.4,36.0,62.0,2.0,
-33.654,-58.836,,,,,,43.8,5.4,24.0,51.0,24.0,
-33.654,-58.836,,,,,,3.4,6.2,23.0,47.0,31.0,
-33.654,-58.836,,,,,,1.6,7.6,17.0,56.0,27.0,
-33.654,-58.836,,,,,,2.0,7.5,18.0,46.0,37.0,
-33.688,-58.884,,,,,,13.0,5.5,33.0,50.0,17.0,
-33.688,-58.884,,,,,,2.6,6.7,20.0,52.0,29.0,
-33.688,-58.884,,,,,,0.6,6.9,8.0,23.0,70.0,
-33.6875,-58.883889,,,,,,22.7,6.7,37.0,54.0,9.0,
-33.6875,-58.883889,,,,,,1.9,7.3,21.0,52.0,28.0,
-33.6875,-58.883889,,,,,,0.7,7.8,13.0,47.0,40.0,
-33.6875,-58.883889,,,,,,2.7,7.5,19.0,41.0,40.0,
-33.819444,-59.154167,,,,,,20.2,5.2,32.0,38.0,30.0,
-33.819444,-59.154167,,,,,,3.5,7.1,34.0,39.0,27.0,
-33.819444,-59.154167,,,,,,2.7,8.2,38.0,35.0,27.0,
-33.819444,-59.154167,,,,,,2.7,8.2,38.0,50.0,12.0,
-33.819444,-59.154167,,,,,,2.1,8.1,26.0,65.0,9.0,
-30.9419,-64.0339,,,,,,17.0,6.5,29.0,65.0,6.0,
-30.9419,-64.0339,,,,,,7.0,6.6,38.0,54.0,8.0,
-30.9419,-64.0339,,,,,,,6.5,32.0,60.0,8.0,
-30.9419,-64.0339,,,,,,,6.6,28.0,59.0,13.0,
-33.454957,-59.008231,,,,,,3.5,7.4,1.0,1.0,98.0,
-33.454957,-59.008231,,,,,,,7.4,1.0,1.0,98.0,
-33.454957,-59.008231,,,,,,,7.5,4.0,1.0,95.0,
-33.457566,-59.01287,,,,,,14.7,6.1,4.0,4.0,92.0,
-33.457566,-59.01287,,,,,,18.5,6.5,7.0,5.0,89.0,
-33.457566,-59.01287,,,,,,0.2,7.5,2.0,2.0,96.0,
-33.482221,-59.128767,,,,,,13.3,7.2,29.0,64.0,7.0,
-33.482221,-59.128767,,,,,,0.2,7.4,28.0,69.0,3.0,
-33.482221,-59.128767,,,,,,,7.2,20.0,71.0,10.0,
-33.471112,-59.111993,,,,,,6.2,7.3,28.0,67.0,5.0,
-33.471112,-59.111993,,,,,,0.4,6.9,24.0,70.0,5.0,
-33.471112,-59.111993,,,,,,,6.9,22.0,75.0,2.0,
-33.392006,-59.410532,,,,,,33.1,6.3,50.0,48.0,2.0,
-33.392006,-59.410532,,,,,,3.4,8.2,27.0,71.0,3.0,
-33.392006,-59.410532,,,,,,,8.2,17.0,79.0,4.0,
-33.423094,-59.461754,,,,,,58.9,5.6,31.0,49.0,20.0,
-33.423094,-59.461754,,,,,,7.4,7.0,23.0,60.0,17.0,
-33.423094,-59.461754,,,,,,3.2,7.3,42.0,53.0,6.0,
-33.423094,-59.461754,,,,,,,7.5,30.0,51.0,19.0,
-33.423094,-59.461754,,,,,,,7.6,19.0,43.0,38.0,
-33.423094,-59.461754,,,,,,,7.3,1.0,1.0,98.0,
-33.423094,-59.461754,,,,,,,8.0,4.0,4.0,92.0,
-33.423094,-59.461754,,,,,,,8.7,2.0,1.0,98.0,
-33.423094,-59.461754,,,,,,,8.4,2.0,1.0,98.0,
-33.39564,-59.370751,,,,,,8.0,7.2,29.0,69.0,3.0,
-33.39564,-59.370751,,,,,,2.3,7.0,23.0,75.0,2.0,
-33.39564,-59.370751,,,,,,,7.0,15.0,71.0,3.0,
-33.5225,-62.6522,,,,,,10.5,6.0,4.0,47.0,49.0,
-33.5225,-62.6522,,,,,,3.1,7.2,5.0,46.0,49.0,
-33.5225,-62.6522,,,,,,2.9,8.3,14.0,44.0,42.0,
-33.5225,-62.6522,,,,,,1.5,9.1,11.0,43.0,47.0,
-33.5225,-62.6522,,,,,,1.3,9.4,7.0,44.0,49.0,
-33.5225,-62.6522,,,,,,1.3,9.5,7.0,45.0,48.0,
-33.425854,-59.46937,,,,,,9.4,6.1,4.0,4.0,92.0,
-33.425854,-59.46937,,,,,,6.3,5.6,4.0,5.0,91.0,
-33.425854,-59.46937,,,,,,0.6,5.7,2.0,3.0,95.0,
-33.425854,-59.46937,,,,,,,6.1,1.0,3.0,97.0,
-33.425854,-59.46937,,,,,,,5.5,5.0,14.0,82.0,
-33.425854,-59.46937,,,,,,,6.0,3.0,4.0,93.0,
-33.702332,-59.137839,,,,,,11.2,6.0,15.0,14.0,71.0,
-33.702332,-59.137839,,,,,,7.0,6.0,15.0,14.0,72.0,
-33.702332,-59.137839,,,,,,2.7,6.3,25.0,13.0,62.0,
-33.702332,-59.137839,,,,,,2.5,6.5,11.0,4.0,85.0,
-33.702332,-59.137839,,,,,,5.0,6.9,23.0,7.0,71.0,
-33.702332,-59.137839,,,,,,,7.2,24.0,9.0,66.0,
-33.702332,-59.137839,,,,,,,7.2,11.0,4.0,84.0,
-33.702332,-59.137839,,,,,,,7.1,8.0,5.0,88.0,
-33.702332,-59.137839,,,,,,,7.0,15.0,6.0,80.0,
-33.702332,-59.137839,,,,,,,6.6,14.0,6.0,80.0,
-33.702332,-59.137839,,,,,,,6.4,19.0,16.0,65.0,
-33.698952,-59.137534,,,,,,24.3,5.7,35.0,43.0,22.0,
-33.698952,-59.137534,,,,,,7.7,6.8,58.0,34.0,8.0,
-33.698952,-59.137534,,,,,,3.5,6.3,57.0,38.0,5.0,
-33.698952,-59.137534,,,,,,,6.6,52.0,40.0,8.0,
-33.698952,-59.137534,,,,,,,7.4,18.0,9.0,73.0,
-33.698952,-59.137534,,,,,,,7.8,7.0,6.0,87.0,
-33.740685,-59.170265,,,,,,3.5,5.5,10.0,7.0,84.0,
-33.740685,-59.170265,,,,,,2.0,5.5,8.0,5.0,87.0,
-33.740685,-59.170265,,,,,,0.9,5.8,7.0,3.0,90.0,
-33.740685,-59.170265,,,,,,,6.0,19.0,56.0,25.0,
-33.658018,-59.229199,,,,,,11.8,7.3,60.0,34.0,7.0,
-33.658018,-59.229199,,,,,,0.2,8.4,31.0,52.0,18.0,
-33.658018,-59.229199,,,,,,,7.9,8.0,1.0,91.0,
-33.658018,-59.229199,,,,,,,8.0,7.0,1.0,92.0,
-33.658018,-59.229199,,,,,,,7.6,7.0,1.0,93.0,
-33.658018,-59.229199,,,,,,,7.5,6.0,1.0,94.0,
-33.658018,-59.229199,,,,,,,7.2,4.0,1.0,96.0,
-33.66025,-59.061969,,,,,,12.5,5.2,10.0,6.0,85.0,
-33.66025,-59.061969,,,,,,0.4,5.8,7.0,4.0,89.0,
