cultivo_nombre,anio,departamento_nombre,coords,organic_carbon,ph,clay,silt,sand,Nino_lag1,Nino_lag2,Nino_lag3,Nino_lag4,Nino_lag5,Nino_lag6,Nino_lag7,superficie_sembrada_ha,superficie_cosechada_ha,produccion_tn,rendimiento_kgxha
soja,2023,Rancul,"(-64.84166666705882, -35.46470602029414)",6.747058823529412,7.409090909090909,13.636363636363637,29.045454545454547,57.40909090909091,0,0,0,-1,-1,-1,-1,72900.0,69300,192200,2773
trigo,2023,Rancul,"(-64.84166666705882, -35.46470602029414)",6.747058823529412,7.409090909090909,13.636363636363637,29.045454545454547,57.40909090909091,1,1,1,1,1,0,0,11100.0,10000.0,18000.0,1800.0
cebada,2023,Rauch,"(-59.02942522727273, -36.47721709090909)",13.206666666666669,8.391818181818183,37.1578947368421,36.1578947368421,26.73684210526316,1,1,1,1,1,0,0,2000.0,2000,10400,5200
girasol,2023,Rauch,"(-59.02942522727273, -36.47721709090909)",13.206666666666669,8.391818181818183,37.1578947368421,36.1578947368421,26.73684210526316,0,0,0,-1,-1,-1,-1,7600.0,7600,15200,2000
soja,2023,Rauch,"(-59.02942522727273, -36.47721709090909)",13.206666666666669,8.391818181818183,37.1578947368421,36.1578947368421,26.73684210526316,0,0,0,-1,-1,-1,-1,6400.0,6400,13994,2187
trigo,2023,Rauch,"(-59.02942522727273, -36.47721709090909)",13.206666666666669,8.391818181818183,37.1578947368421,36.1578947368421,26.73684210526316,1,1,1,1,1,0,0,2500.0,2500.0,12500.0,5000.0
cebada,2023,Rivadavia,"(-62.89999999999999, -24.234166665714287)",13.857142857142858,7.285714285714286,43.0,40.85714285714285,16.142857142857142,1,1,1,1,1,0,0,2950.0,1850,2960,1600
cebada,2023,Rivadavia,"(-62.89999999999999, -24.234166665714287)",13.857142857142858,7.285714285714286,43.0,40.85714285714285,16.142857142857142,1,1,1,1,1,0,0,410.0,410,492,1200
girasol,2023,Rivadavia,"(-62.89999999999999, -24.234166665714287)",13.857142857142858,7.285714285714286,43.0,40.85714285714285,16.142857142857142,0,0,0,-1,-1,-1,-1,12500.0,12500,28750,2300
girasol,2023,Rivadavia,"(-62.89999999999999, -24.234166665714287)",13.857142857142858,7.285714285714286,43.0,40.85714285714285,16.142857142857142,0,0,0,-1,-1,-1,-1,1860.0,1860,2790,1500
soja,2023,Rivadavia,"(-62.89999999999999, -24.234166665714287)",13.857142857142858,7.285714285714286,43.0,40.85714285714285,16.142857142857142,0,0,0,-1,-1,-1,-1,122378.0,122378,396749,3242
soja,2023,Rivadavia,"(-62.89999999999999, -24.234166665714287)",13.857142857142858,7.285714285714286,43.0,40.85714285714285,16.142857142857142,0,0,0,-1,-1,-1,-1,9575.0,9575,20535,2145
soja,2023,Rivadavia,"(-62.89999999999999, -24.234166665714287)",13.857142857142858,7.285714285714286,43.0,40.85714285714285,16.142857142857142,0,0,0,-1,-1,-1,-1,10780.0,10690,27593,2581
trigo,2023,Rivadavia,"(-62.89999999999999, -24.234166665714287)",13.857142857142858,7.285714285714286,43.0,40.85714285714285,16.142857142857142,1,1,1,1,1,0,0,10554.0,8614.0,14687.0,1705.0
trigo,2023,Rivadavia,"(-62.89999999999999, -24.234166665714287)",13.857142857142858,7.285714285714286,43.0,40.85714285714285,16.142857142857142,1,1,1,1,1,0,0,150.0,150.0,105.0,700.0
trigo,2023,Rivadavia,"(-62.89999999999999, -24.234166665714287)",13.857142857142858,7.285714285714286,43.0,40.85714285714285,16.142857142857142,1,1,1,1,1,0,0,12300.0,12300.0,14760.0,1200.0
cebada,2023,Rojas,"(-60.818106872345794, -34.19457424901232)",8.99685534591195,6.958024691358025,24.44099378881988,53.35403726708075,22.267080745341616,1,1,1,1,1,0,0,2700.0,2450,11025,4500
girasol,2023,Rojas,"(-60.818106872345794, -34.19457424901232)",8.99685534591195,6.958024691358025,24.44099378881988,53.35403726708075,22.267080745341616,0,0,0,-1,-1,-1,-1,500.0,500,1750,3500
soja,2023,Rojas,"(-60.818106872345794, -34.19457424901232)",8.99685534591195,6.958024691358025,24.44099378881988,53.35403726708075,22.267080745341616,0,0,0,-1,-1,-1,-1,113000.0,113000,383500,3394
trigo,2023,Rojas,"(-60.818106872345794, -34.19457424901232)",8.99685534591195,6.958024691358025,24.44099378881988,53.35403726708075,22.267080745341616,1,1,1,1,1,0,0,40000.0,40000.0,180000.0,4500.0
cebada,2023,Rosario,"(-60.63451093333332, -33.23526217600001)",6.3,6.874666666666667,29.5,65.25,5.25,1,1,1,1,1,0,0,500.0,500,1750,3500
girasol,2023,Rosario,"(-60.63451093333332, -33.23526217600001)",6.3,6.874666666666667,29.5,65.25,5.25,0,0,0,-1,-1,-1,-1,400.0,400,880,2200
soja,2023,Rosario,"(-60.63451093333332, -33.23526217600001)",6.3,6.874666666666667,29.5,65.25,5.25,0,0,0,-1,-1,-1,-1,92000.0,92000,319400,3472
trigo,2023,Rosario,"(-60.63451093333332, -33.23526217600001)",6.3,6.874666666666667,29.5,65.25,5.25,1,1,1,1,1,0,0,24000.0,24000.0,96000.0,4000.0
soja,2023,Rosario de Lerma,"(-65.53888858333333, -24.944444583333325)",8.366666666666667,,17.5,42.75,39.75,0,0,0,-1,-1,-1,-1,708.0,708,1564,2208
trigo,2023,Rosario de Lerma,"(-65.53888858333333, -24.944444583333325)",8.366666666666667,,17.5,42.75,39.75,1,1,1,1,1,0,0,120.0,120.0,132.0,1100.0
girasol,2023,Rosario de la Frontera,"(-65.049333, -25.891472)",9.475,7.1225,,,,0,0,0,-1,-1,-1,-1,101.0,101,152,1500
soja,2023,Rosario de la Frontera,"(-65.049333, -25.891472)",9.475,7.1225,,,,0,0,0,-1,-1,-1,-1,18834.0,18834,44073,2340
trigo,2023,Rosario de la Frontera,"(-65.049333, -25.891472)",9.475,7.1225,,,,1,1,1,1,1,0,0,9310.0,9260.0,8283.0,894.0
soja,2023,Río Chico,"(-71.07703640666669, -47.93366507333334)",7.075,8.1,19.63636363636364,14.181818181818182,66.27272727272727,0,0,0,-1,-1,-1,-1,400.0,400,1320,3300
cebada,2023,Río Cuarto,"(-64.48334684782606, -32.75838619565217)",11.408,7.367391304347826,15.024390243902438,54.90243902439025,30.121951219512194,1,1,1,1,1,0,0,2000.0,2000,2700,1350
girasol,2023,Río Cuarto,"(-64.48334684782606, -32.75838619565217)",11.408,7.367391304347826,15.024390243902438,54.90243902439025,30.121951219512194,0,0,0,-1,-1,-1,-1,8000.0,8000,17600,2200
soja,2023,Río Cuarto,"(-64.48334684782606, -32.75838619565217)",11.408,7.367391304347826,15.024390243902438,54.90243902439025,30.121951219512194,0,0,0,-1,-1,-1,-1,697200.0,697200,1954480,2803
trigo,2023,Río Cuarto,"(-64.48334684782606, -32.75838619565217)",11.408,7.367391304347826,15.024390243902438,54.90243902439025,30.121951219512194,1,1,1,1,1,0,0,50400.0,49300.0,83810.0,1700.0
cebada,2023,Río Hondo,"(-64.69972222, -27.549722219999996)",4.666666666666667,7.399999999999999,6.0,42.66666666666666,51.333333333333336,1,1,1,1,1,0,0,2000.0,2000,3000,1500
soja,2023,Río Hondo,"(-64.69972222, -27.549722219999996)",4.666666666666667,7.399999999999999,6.0,42.66666666666666,51.333333333333336,0,0,0,-1,-1,-1,-1,15500.0,15471,53710,3472
trigo,2023,Río Hondo,"(-64.69972222, -27.549722219999996)",4.666666666666667,7.399999999999999,6.0,42.66666666666666,51.333333333333336,1,1,1,1,1,0,0,11500.0,11500.0,22550.0,1961.0
cebada,2023,Río Primero,"(-63.40106595744679, -31.149902127659587)",9.741935483870968,7.899999999999999,25.170212765957448,52.70212765957447,22.404255319148938,1,1,1,1,1,0,0,1800.0,1165,1864,1600
girasol,2023,Río Primero,"(-63.40106595744679, -31.149902127659587)",9.741935483870968,7.899999999999999,25.170212765957448,52.70212765957447,22.404255319148938,0,0,0,-1,-1,-1,-1,1850.0,1850,3515,1900
soja,2023,Río Primero,"(-63.40106595744679, -31.149902127659587)",9.741935483870968,7.899999999999999,25.170212765957448,52.70212765957447,22.404255319148938,0,0,0,-1,-1,-1,-1,235575.0,235285,801787,3408
trigo,2023,Río Primero,"(-63.40106595744679, -31.149902127659587)",9.741935483870968,7.899999999999999,25.170212765957448,52.70212765957447,22.404255319148938,1,1,1,1,1,0,0,36100.0,33610.0,58347.0,1736.0
cebada,2023,Río Segundo,"(-63.554134440655744, -31.82812806557377)",7.864150943396226,7.038688524590164,21.55172413793104,53.55172413793103,24.96551724137931,1,1,1,1,1,0,0,1400.0,400,400,1000
girasol,2023,Río Segundo,"(-63.554134440655744, -31.82812806557377)",7.864150943396226,7.038688524590164,21.55172413793104,53.55172413793103,24.96551724137931,0,0,0,-1,-1,-1,-1,1500.0,1500,3450,2300
soja,2023,Río Segundo,"(-63.554134440655744, -31.82812806557377)",7.864150943396226,7.038688524590164,21.55172413793104,53.55172413793103,24.96551724137931,0,0,0,-1,-1,-1,-1,219000.0,219000,548650,2505
trigo,2023,Río Segundo,"(-63.554134440655744, -31.82812806557377)",7.864150943396226,7.038688524590164,21.55172413793104,53.55172413793103,24.96551724137931,1,1,1,1,1,0,0,74200.0,64200.0,96260.0,1499.0
cebada,2023,Saavedra,"(-62.43627673333336, -37.740508674000004)",14.873333333333331,6.696666666666667,22.125,30.041666666666668,48.083333333333336,1,1,1,1,1,0,0,38000.0,33000,82500,2500
girasol,2023,Saavedra,"(-62.43627673333336, -37.740508674000004)",14.873333333333331,6.696666666666667,22.125,30.041666666666668,48.083333333333336,0,0,0,-1,-1,-1,-1,6000.0,6000,10200,1700
soja,2023,Saavedra,"(-62.43627673333336, -37.740508674000004)",14.873333333333331,6.696666666666667,22.125,30.041666666666668,48.083333333333336,0,0,0,-1,-1,-1,-1,7919.0,7919,12412,1567
trigo,2023,Saavedra,"(-62.43627673333336, -37.740508674000004)",14.873333333333331,6.696666666666667,22.125,30.041666666666668,48.083333333333336,1,1,1,1,1,0,0,56000.0,54200.0,96960.0,1789.0
cebada,2023,Saladillo,"(-59.94630027272728, -35.681138999999995)",6.918181818181819,8.754545454545454,22.363636363636363,34.90909090909091,42.90909090909091,1,1,1,1,1,0,0,9727.0,8657,33859,3911
girasol,2023,Saladillo,"(-59.94630027272728, -35.681138999999995)",6.918181818181819,8.754545454545454,22.363636363636363,34.90909090909091,42.90909090909091,0,0,0,-1,-1,-1,-1,7899.0,7583,19337,2550
soja,2023,Saladillo,"(-59.94630027272728, -35.681138999999995)",6.918181818181819,8.754545454545454,22.363636363636363,34.90909090909091,42.90909090909091,0,0,0,-1,-1,-1,-1,70806.0,69667,192114,2758
trigo,2023,Saladillo,"(-59.94630027272728, -35.681138999999995)",6.918181818181819,8.754545454545454,22.363636363636363,34.90909090909091,42.90909090909091,1,1,1,1,1,0,0,14741.0,14594.0,54921.0,3763.0
cebada,2023,Salliqueló,"(-63.028571428571425, -36.657023808571424)",8.2,7.3,15.0,30.714285714285715,54.285714285714285,1,1,1,1,1,0,0,4000.0,1500,4350,2900
girasol,2023,Salliqueló,"(-63.028571428571425, -36.657023808571424)",8.2,7.3,15.0,30.714285714285715,54.285714285714285,0,0,0,-1,-1,-1,-1,24000.0,24000,60000,2500
soja,2023,Salliqueló,"(-63.028571428571425, -36.657023808571424)",8.2,7.3,15.0,30.714285714285715,54.285714285714285,0,0,0,-1,-1,-1,-1,27000.0,27000,68400,2533
trigo,2023,Salliqueló,"(-63.028571428571425, -36.657023808571424)",8.2,7.3,15.0,30.714285714285715,54.285714285714285,1,1,1,1,1,0,0,9100.0,9100.0,24570.0,2700.0
cebada,2023,Salto,"(-60.3091480332904, -34.281880596387126)",8.531612903225808,6.759440559440559,27.11842105263158,55.7171052631579,17.30921052631579,1,1,1,1,1,0,0,1400.0,1400,6720,4800
girasol,2023,Salto,"(-60.3091480332904, -34.281880596387126)",8.531612903225808,6.759440559440559,27.11842105263158,55.7171052631579,17.30921052631579,0,0,0,-1,-1,-1,-1,150.0,150,480,3200
soja,2023,Salto,"(-60.3091480332904, -34.281880596387126)",8.531612903225808,6.759440559440559,27.11842105263158,55.7171052631579,17.30921052631579,0,0,0,-1,-1,-1,-1,106944.0,106944,417035,3900
trigo,2023,Salto,"(-60.3091480332904, -34.281880596387126)",8.531612903225808,6.759440559440559,27.11842105263158,55.7171052631579,17.30921052631579,1,1,1,1,1,0,0,33984.0,33984.0,169870.0,4999.0
cebada,2023,San Andrés de Giles,"(-59.47152543529412, -34.4484495588235)",8.330722891566266,7.442352941176471,33.141975308641975,55.16666666666666,11.83435582822086,1,1,1,1,1,0,0,400.0,400,1400,3500
girasol,2023,San Andrés de Giles,"(-59.47152543529412, -34.4484495588235)",8.330722891566266,7.442352941176471,33.141975308641975,55.16666666666666,11.83435582822086,0,0,0,-1,-1,-1,-1,380.0,380,1064,2800
soja,2023,San Andrés de Giles,"(-59.47152543529412, -34.4484495588235)",8.330722891566266,7.442352941176471,33.141975308641975,55.16666666666666,11.83435582822086,0,0,0,-1,-1,-1,-1,48500.0,48500,152800,3151
trigo,2023,San Andrés de Giles,"(-59.47152543529412, -34.4484495588235)",8.330722891566266,7.442352941176471,33.141975308641975,55.16666666666666,11.83435582822086,1,1,1,1,1,0,0,21000.0,21000.0,73500.0,3500.0
soja,2023,San Antonio,"(-65.30108162, -41.075154051645576)",5.546835443037975,7.891666666666667,14.46376811594203,23.6231884057971,61.927536231884055,0,0,0,-1,-1,-1,-1,855.0,834,1917,2300
trigo,2023,San Antonio,"(-65.30108162, -41.075154051645576)",5.546835443037975,7.891666666666667,14.46376811594203,23.6231884057971,61.927536231884055,1,1,1,1,1,0,0,250.0,250.0,525.0,2100.0
cebada,2023,San Antonio de Areco,"(-59.638088012986984, -34.28904567532466)",8.405333333333333,7.2187012987012995,34.2972972972973,55.75675675675676,10.108108108108109,1,1,1,1,1,0,0,2650.0,2650,11925,4500
girasol,2023,San Antonio de Areco,"(-59.638088012986984, -34.28904567532466)",8.405333333333333,7.2187012987012995,34.2972972972973,55.75675675675676,10.108108108108109,0,0,0,-1,-1,-1,-1,100.0,100,300,3000
soja,2023,San Antonio de Areco,"(-59.638088012986984, -34.28904567532466)",8.405333333333333,7.2187012987012995,34.2972972972973,55.75675675675676,10.108108108108109,0,0,0,-1,-1,-1,-1,35738.0,35738,114871,3214
trigo,2023,San Antonio de Areco,"(-59.638088012986984, -34.28904567532466)",8.405333333333333,7.2187012987012995,34.2972972972973,55.75675675675676,10.108108108108109,1,1,1,1,1,0,0,16550.0,16550.0,76130.0,4600.0
cebada,2023,San Cayetano,"(-59.54820410434785, -38.439380073913064)",28.23913043478261,7.0260869565217385,26.23076923076923,25.94871794871795,47.46153846153846,1,1,1,1,1,0,0,56718.0,56718,255229,4500
girasol,2023,San Cayetano,"(-59.54820410434785, -38.439380073913064)",28.23913043478261,7.0260869565217385,26.23076923076923,25.94871794871795,47.46153846153846,0,0,0,-1,-1,-1,-1,33391.0,33391,80138,2400
soja,2023,San Cayetano,"(-59.54820410434785, -38.439380073913064)",28.23913043478261,7.0260869565217385,26.23076923076923,25.94871794871795,47.46153846153846,0,0,0,-1,-1,-1,-1,76730.0,76730,156676,2042
trigo,2023,San Cayetano,"(-59.54820410434785, -38.439380073913064)",28.23913043478261,7.0260869565217385,26.23076923076923,25.94871794871795,47.46153846153846,1,1,1,1,1,0,0,31490.0,31490.0,143222.0,4548.0
cebada,2023,San Cristóbal,"(-61.69567611504426, -30.365011672566347)",6.743362831858407,7.323529411764706,35.52212389380531,58.70796460176991,6.008849557522124,1,1,1,1,1,0,0,700.0,0,0,0
girasol,2023,San Cristóbal,"(-61.69567611504426, -30.365011672566347)",6.743362831858407,7.323529411764706,35.52212389380531,58.70796460176991,6.008849557522124,0,0,0,-1,-1,-1,-1,19200.0,19200,42240,2200
soja,2023,San Cristóbal,"(-61.69567611504426, -30.365011672566347)",6.743362831858407,7.323529411764706,35.52212389380531,58.70796460176991,6.008849557522124,0,0,0,-1,-1,-1,-1,171000.0,171000,568000,3322
trigo,2023,San Cristóbal,"(-61.69567611504426, -30.365011672566347)",6.743362831858407,7.323529411764706,35.52212389380531,58.70796460176991,6.008849557522124,1,1,1,1,1,0,0,72400.0,50700.0,116610.0,2300.0
girasol,2023,San Javier,"(-63.30146405882353, -31.375422882352943)",7.8,7.377777777777778,16.0,34.705882352941174,49.47058823529412,0,0,0,-1,-1,-1,-1,20100.0,20000,28000,1400
soja,2023,San Javier,"(-63.30146405882353, -31.375422882352943)",7.8,7.377777777777778,16.0,34.705882352941174,49.47058823529412,0,0,0,-1,-1,-1,-1,11700.0,11700,35732,3054
soja,2023,San Javier,"(-63.30146405882353, -31.375422882352943)",7.8,7.377777777777778,16.0,34.705882352941174,49.47058823529412,0,0,0,-1,-1,-1,-1,70.0,70,280,4000
soja,2023,San Javier,"(-63.30146405882353, -31.375422882352943)",7.8,7.377777777777778,16.0,34.705882352941174,49.47058823529412,0,0,0,-1,-1,-1,-1,18300.0,17600,34080,1936
trigo,2023,San Javier,"(-63.30146405882353, -31.375422882352943)",7.8,7.377777777777778,16.0,34.705882352941174,49.47058823529412,1,1,1,1,1,0,0,3400.0,3400.0,9860.0,2900.0
trigo,2023,San Javier,"(-63.30146405882353, -31.375422882352943)",7.8,7.377777777777778,16.0,34.705882352941174,49.47058823529412,1,1,1,1,1,0,0,12600.0,10700.0,20330.0,1900.0
cebada,2023,San Jerónimo,"(-61.009156232558134, -32.19037460465116)",4.945238095238095,7.11953488372093,33.09756097560975,62.39024390243903,4.682926829268292,1,1,1,1,1,0,0,542.0,542,1192,2199
girasol,2023,San Jerónimo,"(-61.009156232558134, -32.19037460465116)",4.945238095238095,7.11953488372093,33.09756097560975,62.39024390243903,4.682926829268292,0,0,0,-1,-1,-1,-1,3000.0,3000,6000,2000
soja,2023,San Jerónimo,"(-61.009156232558134, -32.19037460465116)",4.945238095238095,7.11953488372093,33.09756097560975,62.39024390243903,4.682926829268292,0,0,0,-1,-1,-1,-1,156143.0,156143,598778,3835
trigo,2023,San Jerónimo,"(-61.009156232558134, -32.19037460465116)",4.945238095238095,7.11953488372093,33.09756097560975,62.39024390243903,4.682926829268292,1,1,1,1,1,0,0,65516.0,64016.0,179245.0,2800.0
cebada,2023,San Justo,"(-61.85877215099994, -31.25730184099998)",7.07391304347826,7.17,31.63636363636364,57.78787878787879,10.737373737373735,1,1,1,1,1,0,0,5500.0,4280,10700,2500
cebada,2023,San Justo,"(-61.85877215099994, -31.25730184099998)",7.07391304347826,7.17,31.63636363636364,57.78787878787879,10.737373737373735,1,1,1,1,1,0,0,800.0,600,1200,2000
girasol,2023,San Justo,"(-61.85877215099994, -31.25730184099998)",7.07391304347826,7.17,31.63636363636364,57.78787878787879,10.737373737373735,0,0,0,-1,-1,-1,-1,26500.0,26500,60950,2300
girasol,2023,San Justo,"(-61.85877215099994, -31.25730184099998)",7.07391304347826,7.17,31.63636363636364,57.78787878787879,10.737373737373735,0,0,0,-1,-1,-1,-1,14500.0,14500,33350,2300
soja,2023,San Justo,"(-61.85877215099994, -31.25730184099998)",7.07391304347826,7.17,31.63636363636364,57.78787878787879,10.737373737373735,0,0,0,-1,-1,-1,-1,431995.0,431615,1415025,3278
soja,2023,San Justo,"(-61.85877215099994, -31.25730184099998)",7.07391304347826,7.17,31.63636363636364,57.78787878787879,10.737373737373735,0,0,0,-1,-1,-1,-1,137300.0,137300,479340,3491
trigo,2023,San Justo,"(-61.85877215099994, -31.25730184099998)",7.07391304347826,7.17,31.63636363636364,57.78787878787879,10.737373737373735,1,1,1,1,1,0,0,218500.0,176300.0,423120.0,2400.0
trigo,2023,San Justo,"(-61.85877215099994, -31.25730184099998)",7.07391304347826,7.17,31.63636363636364,57.78787878787879,10.737373737373735,1,1,1,1,1,0,0,63900.0,51200.0,122880.0,2400.0
girasol,2023,San Lorenzo,"(-61.05817145454546, -32.80544918181818)",7.918181818181818,6.719090909090909,25.666666666666668,69.77777777777777,4.666666666666667,0,0,0,-1,-1,-1,-1,1450.0,1400,1680,1200
girasol,2023,San Lorenzo,"(-61.05817145454546, -32.80544918181818)",7.918181818181818,6.719090909090909,25.666666666666668,69.77777777777777,4.666666666666667,0,0,0,-1,-1,-1,-1,500.0,500,1200,2400
soja,2023,San Lorenzo,"(-61.05817145454546, -32.80544918181818)",7.918181818181818,6.719090909090909,25.666666666666668,69.77777777777777,4.666666666666667,0,0,0,-1,-1,-1,-1,1800.0,1700,1485,874
soja,2023,San Lorenzo,"(-61.05817145454546, -32.80544918181818)",7.918181818181818,6.719090909090909,25.666666666666668,69.77777777777777,4.666666666666667,0,0,0,-1,-1,-1,-1,122000.0,122000,461300,3781
trigo,2023,San Lorenzo,"(-61.05817145454546, -32.80544918181818)",7.918181818181818,6.719090909090909,25.666666666666668,69.77777777777777,4.666666666666667,1,1,1,1,1,0,0,500.0,500.0,300.0,600.0
trigo,2023,San Lorenzo,"(-61.05817145454546, -32.80544918181818)",7.918181818181818,6.719090909090909,25.666666666666668,69.77777777777777,4.666666666666667,1,1,1,1,1,0,0,27000.0,27000.0,108000.0,4000.0
cebada,2023,San Martín,"(-59.863181953020174, -30.613759469798644)",5.8040816326530615,6.351830985915493,23.11971830985916,44.82978723404256,32.33802816901409,1,1,1,1,1,0,0,5913.0,5913,14191,2400
girasol,2023,San Martín,"(-59.863181953020174, -30.613759469798644)",5.8040816326530615,6.351830985915493,23.11971830985916,44.82978723404256,32.33802816901409,0,0,0,-1,-1,-1,-1,5000.0,5000,9000,1800
soja,2023,San Martín,"(-59.863181953020174, -30.613759469798644)",5.8040816326530615,6.351830985915493,23.11971830985916,44.82978723404256,32.33802816901409,0,0,0,-1,-1,-1,-1,269385.0,269385,1051095,3902
soja,2023,San Martín,"(-59.863181953020174, -30.613759469798644)",5.8040816326530615,6.351830985915493,23.11971830985916,44.82978723404256,32.33802816901409,0,0,0,-1,-1,-1,-1,8000.0,7991,27729,3470
trigo,2023,San Martín,"(-59.863181953020174, -30.613759469798644)",5.8040816326530615,6.351830985915493,23.11971830985916,44.82978723404256,32.33802816901409,1,1,1,1,1,0,0,77330.0,74830.0,209524.0,2800.0
trigo,2023,San Martín,"(-59.863181953020174, -30.613759469798644)",5.8040816326530615,6.351830985915493,23.11971830985916,44.82978723404256,32.33802816901409,1,1,1,1,1,0,0,10000.0,10000.0,20000.0,2000.0
soja,2023,San Miguel,"(-57.22145442857145, -27.59568759523811)",4.915,5.8619047619047615,23.166666666666668,16.738095238095237,60.35714285714285,0,0,0,-1,-1,-1,-1,250.0,250,675,2700
cebada,2023,San Nicolás,"(-60.260096340425555, -33.46957510638297)",6.155813953488372,7.342553191489362,31.431818181818183,62.15909090909091,6.75,1,1,1,1,1,0,0,200.0,200,860,4300
girasol,2023,San Nicolás,"(-60.260096340425555, -33.46957510638297)",6.155813953488372,7.342553191489362,31.431818181818183,62.15909090909091,6.75,0,0,0,-1,-1,-1,-1,60.0,60,174,2900
soja,2023,San Nicolás,"(-60.260096340425555, -33.46957510638297)",6.155813953488372,7.342553191489362,31.431818181818183,62.15909090909091,6.75,0,0,0,-1,-1,-1,-1,32503.0,32503,113308,3486
trigo,2023,San Nicolás,"(-60.260096340425555, -33.46957510638297)",6.155813953488372,7.342553191489362,31.431818181818183,62.15909090909091,6.75,1,1,1,1,1,0,0,4850.0,4850.0,21340.0,4400.0
cebada,2023,San Pedro,"(-57.96820584357142, -31.124683450000006)",8.573571428571428,6.575441176470588,41.13740458015267,44.54961832061068,14.473282442748092,1,1,1,1,1,0,0,850.0,850,3740,4400
girasol,2023,San Pedro,"(-57.96820584357142, -31.124683450000006)",8.573571428571428,6.575441176470588,41.13740458015267,44.54961832061068,14.473282442748092,0,0,0,-1,-1,-1,-1,200.0,200,620,3100
soja,2023,San Pedro,"(-57.96820584357142, -31.124683450000006)",8.573571428571428,6.575441176470588,41.13740458015267,44.54961832061068,14.473282442748092,0,0,0,-1,-1,-1,-1,39307.0,39307,132196,3363
soja,2023,San Pedro,"(-57.96820584357142, -31.124683450000006)",8.573571428571428,6.575441176470588,41.13740458015267,44.54961832061068,14.473282442748092,0,0,0,-1,-1,-1,-1,1127.0,1101,2533,2300
soja,2023,San Pedro,"(-57.96820584357142, -31.124683450000006)",8.573571428571428,6.575441176470588,41.13740458015267,44.54961832061068,14.473282442748092,0,0,0,-1,-1,-1,-1,350.0,350,1400,4000
trigo,2023,San Pedro,"(-57.96820584357142, -31.124683450000006)",8.573571428571428,6.575441176470588,41.13740458015267,44.54961832061068,14.473282442748092,1,1,1,1,1,0,0,15600.0,15600.0,70200.0,4500.0
trigo,2023,San Pedro,"(-57.96820584357142, -31.124683450000006)",8.573571428571428,6.575441176470588,41.13740458015267,44.54961832061068,14.473282442748092,1,1,1,1,1,0,0,310.0,310.0,651.0,2100.0
soja,2023,San Roque,"(-58.66845722222222, -28.702124296296308)",4.54074074074074,6.748148148148148,22.77777777777778,22.14814814814815,55.14814814814815,0,0,0,-1,-1,-1,-1,350.0,350,945,2700
girasol,2023,San Salvador,"(-58.493896290322546, -31.588305419354825)",11.033333333333331,7.122580645161291,40.96774193548387,51.354838709677416,7.645161290322581,0,0,0,-1,-1,-1,-1,400.0,400,680,1700
soja,2023,San Salvador,"(-58.493896290322546, -31.588305419354825)",11.033333333333331,7.122580645161291,40.96774193548387,51.354838709677416,7.645161290322581,0,0,0,-1,-1,-1,-1,24000.0,24000,52200,2175
trigo,2023,San Salvador,"(-58.493896290322546, -31.588305419354825)",11.033333333333331,7.122580645161291,40.96774193548387,51.354838709677416,7.645161290322581,1,1,1,1,1,0,0,8500.0,7900.0,30020.0,3800.0
cebada,2023,San Vicente,"(-58.47074066666667, -35.02481466666667)",10.144444444444444,6.962222222222222,29.33333333333333,53.66666666666666,17.0,1,1,1,1,1,0,0,150.0,150,840,5600
soja,2023,San Vicente,"(-58.47074066666667, -35.02481466666667)",10.144444444444444,6.962222222222222,29.33333333333333,53.66666666666666,17.0,0,0,0,-1,-1,-1,-1,900.0,830,2356,2839
trigo,2023,San Vicente,"(-58.47074066666667, -35.02481466666667)",10.144444444444444,6.962222222222222,29.33333333333333,53.66666666666666,17.0,1,1,1,1,1,0,0,1000.0,1000.0,4600.0,4600.0
soja,2023,Santa Bárbara,"(-64.5641, -23.7505)",21.3,,64.0,22.0,14.0,0,0,0,-1,-1,-1,-1,4685.0,4571,10514,2300
girasol,2023,Santa Rosa,"(-67.6375042413793, -33.03844527586209)",3.4379310344827587,8.61,5.333333333333333,43.66666666666666,51.333333333333336,0,0,0,-1,-1,-1,-1,50.0,50,105,2100
soja,2023,Santa Rosa,"(-67.6375042413793, -33.03844527586209)",3.4379310344827587,8.61,5.333333333333333,43.66666666666666,51.333333333333336,0,0,0,-1,-1,-1,-1,42050.0,41913,129930,3100
trigo,2023,Santa Rosa,"(-67.6375042413793, -33.03844527586209)",3.4379310344827587,8.61,5.333333333333333,43.66666666666666,51.333333333333336,1,1,1,1,1,0,0,20000.0,19760.0,25688.0,1300.0
soja,2023,Sarmiento,"(-68.99695428400003, -41.0263017952)",7.56,7.98952380952381,21.5,19.38888888888889,59.16666666666666,0,0,0,-1,-1,-1,-1,900.0,830,2075,2500
girasol,2023,Sauce,"(-58.72511645454545, -29.984378636363633)",6.127272727272728,7.681818181818182,35.0,46.18181818181818,19.0,0,0,0,-1,-1,-1,-1,300.0,300,900,3000
soja,2023,Sauce,"(-58.72511645454545, -29.984378636363633)",6.127272727272728,7.681818181818182,35.0,46.18181818181818,19.0,0,0,0,-1,-1,-1,-1,1150.0,1150,2880,2504
trigo,2023,Sauce,"(-58.72511645454545, -29.984378636363633)",6.127272727272728,7.681818181818182,35.0,46.18181818181818,19.0,1,1,1,1,1,0,0,1500.0,1500.0,4500.0,3000.0
