,cultivo_nombre,anio,departamento_nombre,superficie_sembrada_ha,superficie_cosechada_ha,produccion_tn,rendimiento_kgxha,coords,organic_carbon,ph,clay,silt,sand
94244,Trigo total,2020,Toay,31300.0,31300,62600,2000,"(-64.68888866666667, -36.661111)",5.308333333333334,7.3,17.25,57.0,25.75
94245,avena,2020,Toay,12000.0,3600.0,3960.0,1100.0,"(-64.68888866666667, -36.661111)",5.308333333333334,7.3,17.25,57.0,25.75
94246,cebada,2020,Toay,6800.0,2000,4200,2100,"(-64.68888866666667, -36.661111)",5.308333333333334,7.3,17.25,57.0,25.75
94247,centeno,2020,Toay,9200.0,2800.0,2800.0,1000.0,"(-64.68888866666667, -36.661111)",5.308333333333334,7.3,17.25,57.0,25.75
94248,girasol,2020,Toay,2000.0,2000,3000,1500,"(-64.68888866666667, -36.661111)",5.308333333333334,7.3,17.25,57.0,25.75
94249,maíz,2020,Toay,20000.0,6000.0,24000.0,4000,"(-64.68888866666667, -36.661111)",5.308333333333334,7.3,17.25,57.0,25.75
94250,mijo,2020,Toay,2000.0,800.0,640.0,800.0,"(-64.68888866666667, -36.661111)",5.308333333333334,7.3,17.25,57.0,25.75
94251,soja,2020,Toay,8024.0,8024,13556,1689,"(-64.68888866666667, -36.661111)",5.308333333333334,7.3,17.25,57.0,25.75
94252,trigo,2020,Toay,31300.0,31300.0,62600.0,2000.0,"(-64.68888866666667, -36.661111)",5.308333333333334,7.3,17.25,57.0,25.75
94253,Avena,2020,Tordillo,500.0,0,0,0,"(-57.304283255, -36.30356129416666)",34.418181818181814,8.081249999999999,50.0,24.085714285714285,30.2
94254,Maíz,2020,Tordillo,1000.0,0,0,0,"(-57.304283255, -36.30356129416666)",34.418181818181814,8.081249999999999,50.0,24.085714285714285,30.2
94255,Soja 1ra,2020,Tordillo,280.0,280,728,2600,"(-57.304283255, -36.30356129416666)",34.418181818181814,8.081249999999999,50.0,24.085714285714285,30.2
94256,Soja total,2020,Tordillo,280.0,280,728,2600,"(-57.304283255, -36.30356129416666)",34.418181818181814,8.081249999999999,50.0,24.085714285714285,30.2
94257,Trigo total,2020,Tordillo,100.0,100,350,3500,"(-57.304283255, -36.30356129416666)",34.418181818181814,8.081249999999999,50.0,24.085714285714285,30.2
94258,avena,2020,Tordillo,500.0,,,,"(-57.304283255, -36.30356129416666)",34.418181818181814,8.081249999999999,50.0,24.085714285714285,30.2
94259,maíz,2020,Tordillo,1000.0,0.0,0.0,0,"(-57.304283255, -36.30356129416666)",34.418181818181814,8.081249999999999,50.0,24.085714285714285,30.2
94260,soja,2020,Tordillo,280.0,280,728,2600,"(-57.304283255, -36.30356129416666)",34.418181818181814,8.081249999999999,50.0,24.085714285714285,30.2
94261,trigo,2020,Tordillo,100.0,100.0,350.0,3500.0,"(-57.304283255, -36.30356129416666)",34.418181818181814,8.081249999999999,50.0,24.085714285714285,30.2
94262,Alpiste,2020,Tornquist,500.0,500,450,900,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94263,Avena,2020,Tornquist,61000.0,11000,22000,2000,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94264,Cebada total,2020,Tornquist,26000.0,23400,70200,3000,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94265,Centeno,2020,Tornquist,1400.0,200,360,1800,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94266,Girasol,2020,Tornquist,3000.0,3000,4800,1600,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94267,Maíz,2020,Tornquist,8000.0,7200,32400,4500,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94268,Mijo,2020,Tornquist,1300.0,650,585,900,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94269,Soja 1ra,2020,Tornquist,2500.0,2500,3000,1200,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94270,Soja total,2020,Tornquist,2500.0,2500,3000,1200,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94271,Sorgo,2020,Tornquist,2500.0,2500,7500,3000,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94272,Trigo candeal,2020,Tornquist,2000.0,2000,3800,1900,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94273,Trigo total,2020,Tornquist,25000.0,25000,49800,1992,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94274,avena,2020,Tornquist,61000.0,11000.0,22000.0,2000.0,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94275,cebada,2020,Tornquist,26000.0,23400,70200,3000,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94276,centeno,2020,Tornquist,1400.0,200.0,360.0,1800.0,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94277,girasol,2020,Tornquist,3000.0,3000,4800,1600,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94278,maíz,2020,Tornquist,8000.0,7200.0,32400.0,4500,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94279,mijo,2020,Tornquist,1300.0,650.0,585.0,900.0,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94280,soja,2020,Tornquist,2500.0,2500,3000,1200,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94281,trigo,2020,Tornquist,25000.0,25000.0,49800.0,1992.0,"(-62.354590641176465, -38.181885767058816)",9.16875,7.976470588235294,23.866666666666667,25.933333333333334,50.53333333333333
94282,Arveja,2020,Totoral,235.0,235,353,1502,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94283,Avena,2020,Totoral,1083.0,271,434,1601,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94284,Centeno,2020,Totoral,3000.0,300,480,1600,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94285,Garbanzo,2020,Totoral,5447.0,5447,7626,1400,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94286,Girasol,2020,Totoral,327.0,327,654,2000,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94287,Lenteja,2020,Totoral,40.0,40,60,1500,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94288,Maní,2020,Totoral,2119.0,2119,7417,3500,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94289,Maíz,2020,Totoral,73300.0,60970,536536,8800,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94290,Poroto total,2020,Totoral,1140.0,1140,1936,1698,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94291,Soja 1ra,2020,Totoral,86489.0,86369,302292,3500,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94292,Soja 2da,2020,Totoral,12628.0,12628,31570,2500,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94293,Soja total,2020,Totoral,99117.0,98997,333862,3372,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94294,Sorgo,2020,Totoral,5117.0,4437,24404,5500,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94295,Trigo total,2020,Totoral,22600.0,20240,30360,1500,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94296,avena,2020,Totoral,1083.0,271.0,434.0,1601.0,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94297,centeno,2020,Totoral,3000.0,300.0,480.0,1600.0,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94298,girasol,2020,Totoral,327.0,327,654,2000,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94299,maní,2020,Totoral,2119.0,2119.0,7417.0,3500.0,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94300,maíz,2020,Totoral,73300.0,60970.0,536536.0,8800,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94301,soja,2020,Totoral,99117.0,98997,333862,3372,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94302,trigo,2020,Totoral,22600.0,20240.0,30360.0,1500.0,"(-64.10896435416664, -30.78777441666666)",11.30714285714286,7.12625,23.065217391304348,52.47826086956522,24.565217391304348
94303,Maíz,2020,Trancas,650.0,350,2205,6300,"(-65.44972222, -26.12)",4.666666666666667,7.333333333333333,10.666666666666666,30.33333333333333,59.0
94304,Poroto total,2020,Trancas,1350.0,1350,2025,1500,"(-65.44972222, -26.12)",4.666666666666667,7.333333333333333,10.666666666666666,30.33333333333333,59.0
94305,Sorgo,2020,Trancas,500.0,0,0,0,"(-65.44972222, -26.12)",4.666666666666667,7.333333333333333,10.666666666666666,30.33333333333333,59.0
94306,maíz,2020,Trancas,650.0,350.0,2205.0,6300,"(-65.44972222, -26.12)",4.666666666666667,7.333333333333333,10.666666666666666,30.33333333333333,59.0
94307,Avena,2020,Trenel,12000.0,1600,2240,1400,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94308,Cebada total,2020,Trenel,2400.0,1600,3520,2200,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94309,Centeno,2020,Trenel,9200.0,1000,1200,1200,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94310,Girasol,2020,Trenel,3100.0,2900,5510,1900,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94311,Maní,2020,Trenel,200.0,200,440,2200,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94312,Maíz,2020,Trenel,54300.0,13800,81420,5900,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94313,Mijo,2020,Trenel,2500.0,0,0,0,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94314,Soja 1ra,2020,Trenel,13500.0,13200,26400,2000,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94315,Soja 2da,2020,Trenel,7600.0,7400,11840,1600,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94316,Soja total,2020,Trenel,21100.0,20600,38240,1856,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94317,Trigo total,2020,Trenel,21500.0,20600,37080,1800,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94318,avena,2020,Trenel,12000.0,1600.0,2240.0,1400.0,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94319,cebada,2020,Trenel,2400.0,1600,3520,2200,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94320,centeno,2020,Trenel,9200.0,1000.0,1200.0,1200.0,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94321,girasol,2020,Trenel,3100.0,2900,5510,1900,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94322,maní,2020,Trenel,200.0,200.0,440.0,2200.0,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94323,maíz,2020,Trenel,54300.0,13800.0,81420.0,5900,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94324,mijo,2020,Trenel,2500.0,0.0,0.0,0.0,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94325,soja,2020,Trenel,21100.0,20600,38240,1856,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94326,trigo,2020,Trenel,21500.0,20600.0,37080.0,1800.0,"(-64.19264717647059, -35.59955888294118)",10.241176470588234,7.183333333333334,15.0,27.83333333333333,57.25
94327,Arveja,2020,Trenque Lauquen,283.0,283,849,3000,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94328,Avena,2020,Trenque Lauquen,19400.0,2900,6960,2400,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94329,Cebada total,2020,Trenque Lauquen,26500.0,21880,76580,3500,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94330,Centeno,2020,Trenque Lauquen,12000.0,1200,2640,2200,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94331,Girasol,2020,Trenque Lauquen,33000.0,33000,82500,2500,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94332,Maní,2020,Trenque Lauquen,2500.0,2500,6500,2600,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94333,Maíz,2020,Trenque Lauquen,127700.0,89170,633107,7100,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94334,Mijo,2020,Trenque Lauquen,350.0,40,100,2500,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94335,Soja 1ra,2020,Trenque Lauquen,95966.0,95966,259108,2700,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94336,Soja 2da,2020,Trenque Lauquen,47938.0,41378,62067,1500,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94337,Soja total,2020,Trenque Lauquen,143904.0,137344,321175,2338,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94338,Sorgo,2020,Trenque Lauquen,2200.0,2200,9900,4500,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94339,Trigo candeal,2020,Trenque Lauquen,149.0,149,596,4000,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94340,Trigo total,2020,Trenque Lauquen,51849.0,51849,207396,4000,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94341,avena,2020,Trenque Lauquen,19400.0,2900.0,6960.0,2400.0,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94342,cebada,2020,Trenque Lauquen,26500.0,21880,76580,3500,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94343,centeno,2020,Trenque Lauquen,12000.0,1200.0,2640.0,2200.0,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94344,girasol,2020,Trenque Lauquen,33000.0,33000,82500,2500,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94345,maní,2020,Trenque Lauquen,2500.0,2500.0,6500.0,2600.0,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94346,maíz,2020,Trenque Lauquen,127700.0,89170.0,633107.0,7100,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94347,mijo,2020,Trenque Lauquen,350.0,40.0,100.0,2500.0,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94348,soja,2020,Trenque Lauquen,143904.0,137344,321175,2338,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94349,trigo,2020,Trenque Lauquen,51849.0,51849.0,207396.0,4000.0,"(-62.50972222, -36.38972222)",15.0,7.82,17.0,25.6,57.4
94350,Arveja,2020,Tres Arroyos,150.0,150,300,2000,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1
94351,Avena,2020,Tres Arroyos,25100.0,5100,11220,2200,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1
94352,Cebada total,2020,Tres Arroyos,75000.0,64500,283800,4400,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1
94353,Girasol,2020,Tres Arroyos,86000.0,86000,152220,1770,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1
94354,Maíz,2020,Tres Arroyos,74980.0,61730,413591,6700,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1
94355,Soja 1ra,2020,Tres Arroyos,60000.0,60000,150000,2500,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1
94356,Soja 2da,2020,Tres Arroyos,53000.0,53000,95400,1800,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1
94357,Soja total,2020,Tres Arroyos,113000.0,113000,245400,2172,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1
94358,Sorgo,2020,Tres Arroyos,750.0,0,0,0,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1
94359,Trigo candeal,2020,Tres Arroyos,16000.0,16000,64000,4000,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1
94360,Trigo total,2020,Tres Arroyos,131000.0,131000,570000,4351,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1
94361,avena,2020,Tres Arroyos,25100.0,5100.0,11220.0,2200.0,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1
94362,cebada,2020,Tres Arroyos,75000.0,64500,283800,4400,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1
94363,girasol,2020,Tres Arroyos,86000.0,86000,152220,1770,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1
94364,maíz,2020,Tres Arroyos,74980.0,61730.0,413591.0,6700,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1
94365,soja,2020,Tres Arroyos,113000.0,113000,245400,2172,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1
94366,trigo,2020,Tres Arroyos,131000.0,131000.0,570000.0,4351.0,"(-60.098355890666674, -38.489948417333316)",8.856666666666666,6.98,24.366666666666667,32.733333333333334,43.1
94367,Avena,2020,Tulumba,499.0,99,139,1404,"(-64.588889, -30.008083)",10.1,7.53,,,
94368,Centeno,2020,Tulumba,6000.0,2500,4000,1600,"(-64.588889, -30.008083)",10.1,7.53,,,
94369,Garbanzo,2020,Tulumba,1636.0,1636,2290,1400,"(-64.588889, -30.008083)",10.1,7.53,,,
94370,Girasol,2020,Tulumba,100.0,100,200,2000,"(-64.588889, -30.008083)",10.1,7.53,,,
94371,Maní,2020,Tulumba,450.0,450,1575,3500,"(-64.588889, -30.008083)",10.1,7.53,,,
94372,Maíz,2020,Tulumba,66300.0,47380,407468,8600,"(-64.588889, -30.008083)",10.1,7.53,,,
94373,Poroto total,2020,Tulumba,550.0,550,808,1469,"(-64.588889, -30.008083)",10.1,7.53,,,
94374,Soja 1ra,2020,Tulumba,57413.0,57413,200946,3500,"(-64.588889, -30.008083)",10.1,7.53,,,
94375,Soja 2da,2020,Tulumba,700.0,700,1750,2500,"(-64.588889, -30.008083)",10.1,7.53,,,
94376,Soja total,2020,Tulumba,58113.0,58113,202696,3488,"(-64.588889, -30.008083)",10.1,7.53,,,
94377,Sorgo,2020,Tulumba,4894.0,4404,24222,5500,"(-64.588889, -30.008083)",10.1,7.53,,,
94378,Trigo candeal,2020,Tulumba,40.0,40,160,4000,"(-64.588889, -30.008083)",10.1,7.53,,,
94379,Trigo total,2020,Tulumba,10740.0,9050,13675,1511,"(-64.588889, -30.008083)",10.1,7.53,,,
94380,avena,2020,Tulumba,499.0,99.0,139.0,1404.0,"(-64.588889, -30.008083)",10.1,7.53,,,
94381,centeno,2020,Tulumba,6000.0,2500.0,4000.0,1600.0,"(-64.588889, -30.008083)",10.1,7.53,,,
94382,girasol,2020,Tulumba,100.0,100,200,2000,"(-64.588889, -30.008083)",10.1,7.53,,,
94383,maní,2020,Tulumba,450.0,450.0,1575.0,3500.0,"(-64.588889, -30.008083)",10.1,7.53,,,
94384,maíz,2020,Tulumba,66300.0,47380.0,407468.0,8600,"(-64.588889, -30.008083)",10.1,7.53,,,
94385,soja,2020,Tulumba,58113.0,58113,202696,3488,"(-64.588889, -30.008083)",10.1,7.53,,,
94386,trigo,2020,Tulumba,10740.0,9050.0,13675.0,1511.0,"(-64.588889, -30.008083)",10.1,7.53,,,
94387,avena,2020,Unión,24458.0,3358.0,5709.0,1700.0,"(-62.77665768333333, -32.69359067222226)",6.909883720930233,7.848166666666667,18.976047904191617,55.37724550898204,25.820359281437124
94388,cebada,2020,Unión,3000.0,1300,1950,1500,"(-62.77665768333333, -32.69359067222226)",6.909883720930233,7.848166666666667,18.976047904191617,55.37724550898204,25.820359281437124
94389,centeno,2020,Unión,11200.0,4700.0,6580.0,1400.0,"(-62.77665768333333, -32.69359067222226)",6.909883720930233,7.848166666666667,18.976047904191617,55.37724550898204,25.820359281437124
94390,girasol,2020,Unión,7369.0,7209,16581,2300,"(-62.77665768333333, -32.69359067222226)",6.909883720930233,7.848166666666667,18.976047904191617,55.37724550898204,25.820359281437124
94391,maní,2020,Unión,18200.0,18100.0,72400.0,4000.0,"(-62.77665768333333, -32.69359067222226)",6.909883720930233,7.848166666666667,18.976047904191617,55.37724550898204,25.820359281437124
94392,maíz,2020,Unión,251146.0,217046.0,2018524.0,9300,"(-62.77665768333333, -32.69359067222226)",6.909883720930233,7.848166666666667,18.976047904191617,55.37724550898204,25.820359281437124
94393,mijo,2020,Unión,1100.0,1100.0,2200.0,2000.0,"(-62.77665768333333, -32.69359067222226)",6.909883720930233,7.848166666666667,18.976047904191617,55.37724550898204,25.820359281437124
94394,soja,2020,Unión,436455.0,425755,1447545,3400,"(-62.77665768333333, -32.69359067222226)",6.909883720930233,7.848166666666667,18.976047904191617,55.37724550898204,25.820359281437124
94395,trigo,2020,Unión,168400.0,154400.0,262520.0,1700.0,"(-62.77665768333333, -32.69359067222226)",6.909883720930233,7.848166666666667,18.976047904191617,55.37724550898204,25.820359281437124
94396,Alpiste,2020,Uruguay,35.0,35,18,514,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.735294117647054
94397,Arroz,2020,Uruguay,2000.0,2000,14950,7475,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.735294117647054
94398,Avena,2020,Uruguay,5000.0,550,1100,2000,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.735294117647054
94399,Cebada total,2020,Uruguay,100.0,50,150,3000,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.735294117647054
94400,Colza,2020,Uruguay,200.0,150,149,995,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.735294117647054
94401,Girasol,2020,Uruguay,410.0,410,738,1800,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.735294117647054
94402,Lino,2020,Uruguay,1500.0,1500,1800,1200,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.735294117647054
94403,Maíz,2020,Uruguay,49000.0,47800,215100,4500,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.735294117647054
94404,Soja 1ra,2020,Uruguay,72000.0,71800,136420,1900,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.735294117647054
94405,Soja 2da,2020,Uruguay,37500.0,37500,52500,1400,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.735294117647054
94406,Soja total,2020,Uruguay,109500.0,109300,188920,1728,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.735294117647054
94407,Sorgo,2020,Uruguay,9000.0,8700,36540,4200,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.735294117647054
94408,Trigo total,2020,Uruguay,47000.0,46700,135430,2900,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.735294117647054
94409,avena,2020,Uruguay,5000.0,550.0,1100.0,2000.0,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.735294117647054
94410,cebada,2020,Uruguay,100.0,50,150,3000,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.735294117647054
94411,girasol,2020,Uruguay,410.0,410,738,1800,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.735294117647054
94412,maíz,2020,Uruguay,49000.0,47800.0,215100.0,4500,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.735294117647054
94413,soja,2020,Uruguay,109500.0,109300,188920,1728,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.735294117647054
94414,trigo,2020,Uruguay,47000.0,46700.0,135430.0,2900.0,"(-58.35949311627909, -32.62571774418606)",11.583333333333334,7.043023255813954,36.47058823529412,33.088235294117645,30.735294117647054
